dataset,seed,method,category,source,gmean,sensitivity,specificity,precision,f1,f05,f2,balanced_accuracy,fpr,predicted_positive_rate,tp,fp,tn,fn,p_at_10,recall_at_10,p_at_15,recall_at_15,p_at_20,recall_at_20,ap,auc
3year.arff,1,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6663679546955755,0.5838926174496645,0.7604930046635576,0.107940446650124,0.1821989528795811,0.1289653127779425,0.3102710413694722,0.6721928110566111,0.2395069953364423,0.2557918121231355,87.0,719.0,2283.0,62.0,0.1139240506329113,0.2416107382550335,0.1247357293868921,0.3959731543624161,0.1204437400950871,0.5100671140939598,0.1176266094703953,0.7481052899856472
3year.arff,1,HistGB,External ML baseline,run_external_baselines.py,0.6393232530794657,0.4228187919463087,0.966688874083944,0.3865030674846625,0.4038461538461538,0.3932584269662921,0.4150197628458498,0.6947538330151264,0.0333111259160559,0.0517296096477308,63.0,100.0,2902.0,86.0,0.2468354430379747,0.5234899328859061,0.2029598308668076,0.6442953020134228,0.1743264659270998,0.738255033557047,0.4445918370028353,0.8583293464312381
3year.arff,1,LR_balanced,External ML baseline,run_external_baselines.py,0.6502451783337642,0.5302013422818792,0.7974683544303798,0.1149927219796215,0.1889952153110047,0.1363479461511909,0.3078721745908028,0.6638348483561295,0.2025316455696202,0.218026023484608,79.0,608.0,2394.0,70.0,0.1487341772151898,0.3154362416107382,0.1374207188160676,0.436241610738255,0.1220285261489698,0.5167785234899329,0.1105173937180846,0.6972532852818479
3year.arff,1,RF_balanced,External ML baseline,run_external_baselines.py,0.5246219092621223,0.2885906040268456,0.9536975349766822,0.2362637362637362,0.2598187311178248,0.2451539338654504,0.2763496143958869,0.6211440695017639,0.0463024650233177,0.0577594414471596,43.0,139.0,2863.0,106.0,0.1962025316455696,0.4161073825503356,0.1797040169133192,0.5704697986577181,0.1521394611727416,0.6442953020134228,0.2329872966064227,0.8162153642538084
3year.arff,2,BalancedRF,External ML baseline,run_external_baselines.py,0.5874282640849475,0.4228187919463087,0.8161225849433711,0.1024390243902439,0.1649214659685864,0.1207359141433499,0.2601156069364161,0.6194706884448399,0.1838774150566289,0.195176134560457,63.0,552.0,2450.0,86.0,0.1455696202531645,0.3087248322147651,0.1120507399577167,0.3557046979865771,0.1014263074484944,0.4295302013422818,0.130134446939931,0.7170555200336242
3year.arff,2,EasyEnsemble,External ML baseline,run_external_baselines.py,0.5613783106125813,0.3422818791946309,0.9207195203197868,0.1764705882352941,0.2328767123287671,0.1954022988505747,0.288135593220339,0.6315006997572088,0.0792804796802131,0.0917169152649952,51.0,238.0,2764.0,98.0,0.1677215189873417,0.3557046979865771,0.1416490486257928,0.4496644295302013,0.1283676703645007,0.5436241610738255,0.2082650587488481,0.7705142880138074
3year.arff,2,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.5830792394048959,0.4093959731543624,0.8304463690872752,0.1070175438596491,0.1696801112656467,0.1255660765747221,0.2615780445969125,0.6199211711208188,0.1695536309127248,0.1808949539828626,61.0,509.0,2493.0,88.0,0.0981012658227848,0.2080536912751678,0.1035940803382663,0.3288590604026846,0.1045958795562599,0.4429530201342282,0.1047976910461526,0.6879977106984605
3year.arff,2,HistGB,External ML baseline,run_external_baselines.py,0.5801328762050096,0.348993288590604,0.9643570952698202,0.3270440251572327,0.3376623376623376,0.3312101910828025,0.3443708609271523,0.6566751919302121,0.0356429047301798,0.0504601713741669,52.0,107.0,2895.0,97.0,0.2151898734177215,0.4563758389261745,0.1839323467230444,0.5838926174496645,0.1458003169572107,0.6174496644295302,0.3148572625559274,0.7971933699681197
3year.arff,2,LR_balanced,External ML baseline,run_external_baselines.py,0.6060370229234476,0.4496644295302013,0.8167888074616922,0.1085899513776337,0.1749347258485639,0.1280091708062667,0.2761747732893652,0.6332266184959467,0.1832111925383077,0.1958108536972389,67.0,550.0,2452.0,82.0,0.1265822784810126,0.2684563758389262,0.1078224101479915,0.3422818791946309,0.1125198098256735,0.4765100671140939,0.1222536821706755,0.6829317367839783
3year.arff,2,RF_balanced,External ML baseline,run_external_baselines.py,0.6013598184701304,0.4161073825503356,0.8690872751499,0.1362637362637362,0.2052980132450331,0.1574403250380904,0.2949571836346337,0.6425973288501178,0.1309127248500999,0.144398603617899,62.0,393.0,2609.0,87.0,0.1677215189873417,0.3557046979865771,0.1331923890063425,0.4228187919463087,0.1156893819334389,0.4899328859060403,0.1653065385613041,0.7410507089233576
3year.arff,3,BalancedRF,External ML baseline,run_external_baselines.py,0.7088136097476121,0.6644295302013423,0.7561625582944703,0.1191335740072202,0.2020408163265306,0.1425280737114886,0.3468815697266993,0.7102960442479063,0.2438374417055296,0.2637258013329102,99.0,732.0,2270.0,50.0,0.1740506329113924,0.3691275167785235,0.1331923890063425,0.4228187919463087,0.1204437400950871,0.5100671140939598,0.1568314988794357,0.7576347312082772
3year.arff,3,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6295445865352893,0.4429530201342282,0.8947368421052632,0.1727748691099476,0.2485875706214689,0.1967799642218247,0.3374233128834356,0.6688449311197457,0.1052631578947368,0.121231355125357,66.0,316.0,2686.0,83.0,0.1962025316455696,0.4161073825503356,0.1627906976744186,0.5167785234899329,0.1378763866877971,0.5838926174496645,0.2340205021223808,0.7934754906125223
3year.arff,3,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6473144197694002,0.5704697986577181,0.734510326449034,0.0963718820861678,0.1648884578079534,0.1155833559967364,0.2875507442489851,0.652490062553376,0.265489673550966,0.2799111393208505,85.0,797.0,2205.0,64.0,0.1582278481012658,0.3355704697986577,0.1268498942917547,0.4026845637583892,0.1141045958795562,0.4832214765100671,0.1160651495081488,0.7170387526883644
3year.arff,3,HistGB,External ML baseline,run_external_baselines.py,0.7426969169717667,0.6241610738255033,0.8837441705529647,0.2104072398190045,0.3147208121827411,0.2425665101721439,0.4479768786127168,0.7539526221892341,0.1162558294470353,0.1402729292288162,93.0,349.0,2653.0,56.0,0.2594936708860759,0.5503355704697986,0.200845665961945,0.6375838926174496,0.1648177496038035,0.697986577181208,0.3922587678352206,0.8276372798447569
3year.arff,3,LR_balanced,External ML baseline,run_external_baselines.py,0.6247034270802592,0.5369127516778524,0.7268487674883412,0.0888888888888888,0.1525262154432793,0.1066951186983195,0.267379679144385,0.6318807595830968,0.2731512325116589,0.2856236115518883,80.0,820.0,2182.0,69.0,0.1329113924050632,0.2818791946308724,0.1141649048625792,0.3624161073825503,0.1014263074484944,0.4295302013422818,0.1070682233797833,0.6609776927238664
3year.arff,3,RF_balanced,External ML baseline,run_external_baselines.py,0.7070040190888229,0.6442953020134228,0.7758161225849434,0.1248374512353706,0.2091503267973856,0.1488372093023255,0.3516483516483517,0.7100557122991831,0.2241838774150566,0.2440495080926689,96.0,673.0,2329.0,53.0,0.1930379746835443,0.4093959731543624,0.160676532769556,0.5100671140939598,0.1394611727416798,0.5906040268456376,0.2092484117555093,0.7832842981636403
3year.arff,4,BalancedRF,External ML baseline,run_external_baselines.py,0.6915897254122324,0.610738255033557,0.7831445702864757,0.1226415094339622,0.2042648709315375,0.1459736926531921,0.3400597907324365,0.6969414126600164,0.2168554297135243,0.2354807997461123,91.0,651.0,2351.0,58.0,0.1645569620253164,0.348993288590604,0.1416490486257928,0.4496644295302013,0.1315372424722662,0.5570469798657718,0.1547080527763762,0.7724022910900563
3year.arff,4,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7297103740150178,0.6442953020134228,0.8264490339773485,0.1555915721231766,0.2506527415143603,0.1834161253343523,0.3957131079967024,0.7353721679953856,0.1735509660226515,0.1958108536972389,96.0,521.0,2481.0,53.0,0.2215189873417721,0.4697986577181208,0.1797040169133192,0.5704697986577181,0.1537242472266244,0.6510067114093959,0.256085746251106,0.8173398942092296
3year.arff,4,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.5814031995412098,0.4026845637583892,0.8394403730846103,0.1107011070110701,0.1736613603473227,0.1294777729823047,0.2636203866432337,0.6210624684214998,0.1605596269153897,0.1720088860679149,60.0,482.0,2520.0,89.0,0.1297468354430379,0.2751677852348993,0.1141649048625792,0.3624161073825503,0.1030110935023771,0.436241610738255,0.1141438088797485,0.7307030212520512
3year.arff,4,HistGB,External ML baseline,run_external_baselines.py,0.5577886263648599,0.3154362416107382,0.986342438374417,0.5340909090909091,0.3966244725738396,0.469061876247505,0.3435672514619883,0.6508893399925777,0.0136575616255829,0.0279276420184068,47.0,41.0,2961.0,102.0,0.2563291139240506,0.5436241610738255,0.1966173361522198,0.6241610738255033,0.161648177496038,0.6845637583892618,0.405949629782416,0.8415374090650974
3year.arff,4,LR_balanced,External ML baseline,run_external_baselines.py,0.6007088772095066,0.4295302013422818,0.8401065956029313,0.1176470588235294,0.1847041847041847,0.1376344086021505,0.2807017543859649,0.6348183984726066,0.1598934043970686,0.1726436052046969,64.0,480.0,2522.0,85.0,0.1582278481012658,0.3355704697986577,0.1268498942917547,0.4026845637583892,0.1077654516640253,0.4563758389261745,0.1624361723559485,0.6927976427348211
3year.arff,4,RF_balanced,External ML baseline,run_external_baselines.py,0.703793481172978,0.6308724832214765,0.785143237841439,0.1271989174560216,0.2117117117117117,0.1513687600644122,0.352059925093633,0.7080078605314577,0.2148567621585609,0.2345287210409394,94.0,645.0,2357.0,55.0,0.1835443037974683,0.3892617449664429,0.1564482029598308,0.4966442953020134,0.1331220285261489,0.5637583892617449,0.2227562487292066,0.7786799851553103
3year.arff,5,BalancedRF,External ML baseline,run_external_baselines.py,0.6883560116761066,0.6375838926174496,0.7431712191872085,0.1096997690531177,0.1871921182266009,0.1314696927760863,0.3248974008207934,0.6903775559023291,0.2568287808127915,0.2748333862265947,95.0,771.0,2231.0,54.0,0.1392405063291139,0.2953020134228188,0.1395348837209302,0.4429530201342282,0.1283676703645007,0.5436241610738255,0.1228421947504579,0.7500994862485413
3year.arff,5,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7249861060976759,0.6577181208053692,0.7991339107261826,0.1398002853067047,0.2305882352941176,0.1659329495428378,0.3777949113338473,0.7284260157657758,0.2008660892738174,0.2224690574420818,98.0,603.0,2399.0,51.0,0.1930379746835443,0.4093959731543624,0.175475687103594,0.5570469798657718,0.1473851030110935,0.6241610738255033,0.1823935916455607,0.802676291868061
3year.arff,5,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6251953090557745,0.4899328859060403,0.7978014656895404,0.1073529411764705,0.1761158021712907,0.1272220285813872,0.2860501567398119,0.6438671757977903,0.2021985343104597,0.2158045065058711,73.0,607.0,2395.0,76.0,0.120253164556962,0.2550335570469799,0.120507399577167,0.3825503355704698,0.1109350237717908,0.4697986577181208,0.115502181208339,0.7243280765842907
3year.arff,5,HistGB,External ML baseline,run_external_baselines.py,0.7025280705409641,0.5771812080536913,0.8550966022651566,0.165067178502879,0.2567164179104477,0.1925660546350201,0.3849597135183527,0.716138905159424,0.1449033977348434,0.1653443351317042,86.0,435.0,2567.0,63.0,0.2310126582278481,0.4899328859060403,0.1797040169133192,0.5704697986577181,0.1521394611727416,0.6442953020134228,0.3256808734440197,0.8163338534936442
3year.arff,5,LR_balanced,External ML baseline,run_external_baselines.py,0.624417062899693,0.5369127516778524,0.72618254497002,0.0886917960088691,0.1522359657469077,0.1064679265371306,0.2670226969292389,0.6315476483239362,0.27381745502998,0.2862583306886702,80.0,822.0,2180.0,69.0,0.1329113924050632,0.2818791946308724,0.1141649048625792,0.3624161073825503,0.1045958795562599,0.4429530201342282,0.1076701124235947,0.6828043049600043
3year.arff,5,RF_balanced,External ML baseline,run_external_baselines.py,0.6703167992322264,0.5503355704697986,0.8164556962025317,0.1295418641390205,0.2097186700767263,0.1529280119358448,0.3336045565500407,0.6833956333361652,0.1835443037974683,0.2008886067914947,82.0,551.0,2451.0,67.0,0.1487341772151898,0.3154362416107382,0.1395348837209302,0.4429530201342282,0.1299524564183835,0.5503355704697986,0.1457449646470162,0.7639984976458647
3year.arff,6,BalancedRF,External ML baseline,run_external_baselines.py,0.6879255429270367,0.5637583892617449,0.8394403730846103,0.1484098939929328,0.2349650349650349,0.1740571902196436,0.3614457831325301,0.7015993811731775,0.1605596269153897,0.1796255157092986,84.0,482.0,2520.0,65.0,0.1835443037974683,0.3892617449664429,0.1522198731501057,0.4832214765100671,0.144215530903328,0.610738255033557,0.1991492059689697,0.7905915072278435
3year.arff,6,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6764356603673406,0.5100671140939598,0.8970686209193871,0.1974025974025974,0.2846441947565543,0.2249851983422143,0.3873598369011213,0.7035678675066734,0.1029313790806129,0.1221834338305299,76.0,309.0,2693.0,73.0,0.2120253164556962,0.4496644295302013,0.175475687103594,0.5570469798657718,0.1458003169572107,0.6174496644295302,0.1961010177169546,0.8137438575625198
3year.arff,6,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6441413034885358,0.4966442953020134,0.8354430379746836,0.130281690140845,0.206415620641562,0.1528294093349855,0.3178694158075601,0.6660436666383485,0.1645569620253164,0.1802602348460806,74.0,494.0,2508.0,75.0,0.170886075949367,0.3624161073825503,0.1437632135306553,0.4563758389261745,0.1220285261489698,0.5167785234899329,0.1319980135614923,0.7553566078989846
3year.arff,6,HistGB,External ML baseline,run_external_baselines.py,0.708501288247652,0.5436241610738255,0.9233844103930712,0.2604501607717042,0.3521739130434783,0.2907394113424264,0.4465270121278941,0.7335042857334484,0.0766155896069287,0.0986988257695969,81.0,230.0,2772.0,68.0,0.2626582278481013,0.5570469798657718,0.2029598308668076,0.6442953020134228,0.1632329635499207,0.6912751677852349,0.4257749323646109,0.859413634758036
3year.arff,6,LR_balanced,External ML baseline,run_external_baselines.py,0.6673083608577032,0.5973154362416108,0.7455029980013325,0.104337631887456,0.1776447105788423,0.124964897500702,0.3071083505866114,0.6714092171214716,0.2544970019986675,0.2707077118375119,89.0,764.0,2238.0,60.0,0.1392405063291139,0.2953020134228188,0.1289640591966173,0.4093959731543624,0.1188589540412044,0.5033557046979866,0.1151716360614084,0.6995448224673484
3year.arff,6,RF_balanced,External ML baseline,run_external_baselines.py,0.6847692097315242,0.5234899328859061,0.8957361758827448,0.1994884910485933,0.2888888888888888,0.2276707530647986,0.3951367781155015,0.7096130543843254,0.1042638241172551,0.1240875912408759,78.0,313.0,2689.0,71.0,0.2120253164556962,0.4496644295302013,0.1712473572938689,0.5436241610738255,0.1473851030110935,0.6241610738255033,0.2704222180641361,0.8086745301789859
3year.arff,7,BalancedRF,External ML baseline,run_external_baselines.py,0.6983420296310134,0.5973154362416108,0.8164556962025317,0.1390625,0.2256020278833967,0.1642672572905131,0.3600323624595469,0.7068855662220712,0.1835443037974683,0.2031101237702316,89.0,551.0,2451.0,60.0,0.1835443037974683,0.3892617449664429,0.1479915433403805,0.4697986577181208,0.1410459587955626,0.5973154362416108,0.1821640463029827,0.7870077666343243
3year.arff,7,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7367339080201881,0.7181208053691275,0.7558294470353097,0.1273809523809523,0.2163801820020222,0.152465089769165,0.3725626740947075,0.7369751262022186,0.2441705529646902,0.266582037448429,107.0,733.0,2269.0,42.0,0.1962025316455696,0.4161073825503356,0.1775898520084566,0.5637583892617449,0.1584786053882725,0.6711409395973155,0.1993574265889131,0.8047856239017389
3year.arff,7,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6503723777597505,0.5369127516778524,0.7878081279147235,0.1115760111576011,0.184757505773672,0.1325820351342393,0.3046458492003046,0.6623604397962879,0.2121918720852764,0.2275468105363376,80.0,637.0,2365.0,69.0,0.1487341772151898,0.3154362416107382,0.1247357293868921,0.3959731543624161,0.1141045958795562,0.4832214765100671,0.1200822231553933,0.7412552705355268
3year.arff,7,HistGB,External ML baseline,run_external_baselines.py,0.6428384589723408,0.4228187919463087,0.977348434377082,0.4809160305343511,0.45,0.4680534918276374,0.4332874828060523,0.7000836131616953,0.022651565622918,0.0415741034592192,63.0,68.0,2934.0,86.0,0.2784810126582278,0.5906040268456376,0.2050739957716701,0.6510067114093959,0.1806656101426307,0.7651006711409396,0.472891542557585,0.8570438499613233
3year.arff,7,LR_balanced,External ML baseline,run_external_baselines.py,0.6117026048798532,0.4697986577181208,0.796469020652898,0.1027900146842878,0.1686746987951807,0.121823877479986,0.274079874706343,0.6331338391855095,0.2035309793471019,0.2161218660742621,70.0,611.0,2391.0,79.0,0.1297468354430379,0.2751677852348993,0.1099365750528541,0.348993288590604,0.1045958795562599,0.4429530201342282,0.130742616784696,0.7107185813484522
3year.arff,7,RF_balanced,External ML baseline,run_external_baselines.py,0.6059853752896562,0.3892617449664429,0.9433710859427048,0.2543859649122807,0.3076923076923077,0.2733270499528746,0.3519417475728155,0.666316415454574,0.0566289140572951,0.072357981593145,58.0,170.0,2832.0,91.0,0.2341772151898734,0.4966442953020134,0.1839323467230444,0.5838926174496645,0.1553090332805071,0.6577181208053692,0.2893683758584479,0.8024661411408055
3year.arff,8,BalancedRF,External ML baseline,run_external_baselines.py,0.6603741803704694,0.4966442953020134,0.8780812791472352,0.1681818181818181,0.2512733446519524,0.1938187532739654,0.3571428571428571,0.6873627872246243,0.1219187208527648,0.1396382100920342,74.0,366.0,2636.0,75.0,0.2088607594936709,0.4429530201342282,0.1670190274841437,0.5302013422818792,0.1426307448494453,0.6040268456375839,0.2324534325544516,0.801713846250151
3year.arff,8,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6610779733513871,0.4832214765100671,0.9043970686209194,0.2005571030640668,0.2834645669291338,0.2271293375394321,0.3769633507853403,0.6938092725654933,0.0956029313790806,0.1139320850523643,72.0,287.0,2715.0,77.0,0.2151898734177215,0.4563758389261745,0.1797040169133192,0.5704697986577181,0.1458003169572107,0.6174496644295302,0.2968059108242897,0.8008888928633707
3year.arff,8,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6713599077623106,0.5906040268456376,0.7631578947368421,0.1101376720901126,0.1856540084388185,0.1315396113602391,0.3154121863799283,0.6768809607912398,0.2368421052631578,0.2535702951443986,88.0,711.0,2291.0,61.0,0.170886075949367,0.3624161073825503,0.1458773784355179,0.4630872483221476,0.1172741679873217,0.4966442953020134,0.1560232148966772,0.764330491082008
3year.arff,8,HistGB,External ML baseline,run_external_baselines.py,0.6624715049184763,0.4630872483221476,0.947701532311792,0.3053097345132743,0.368,0.3276353276353276,0.4197080291970803,0.7053943903169699,0.0522984676882078,0.071723262456363,69.0,157.0,2845.0,80.0,0.240506329113924,0.5100671140939598,0.1923890063424947,0.610738255033557,0.1664025356576862,0.7046979865771812,0.4206554868435246,0.841778858836838
3year.arff,8,LR_balanced,External ML baseline,run_external_baselines.py,0.6490131503948978,0.5570469798657718,0.7561625582944703,0.101840490797546,0.1721991701244813,0.1217365796421238,0.2941176470588235,0.6566047690801211,0.2438374417055296,0.2586480482386544,83.0,732.0,2270.0,66.0,0.1297468354430379,0.2751677852348993,0.1141649048625792,0.3624161073825503,0.109350237717908,0.4630872483221476,0.0977750702601066,0.692522658272561
3year.arff,8,RF_balanced,External ML baseline,run_external_baselines.py,0.7249891897999167,0.6442953020134228,0.8157894736842105,0.147919876733436,0.2406015037593984,0.174863387978142,0.3855421686746988,0.7300423878488167,0.1842105263157894,0.2059663598857505,96.0,553.0,2449.0,53.0,0.2278481012658227,0.4832214765100671,0.175475687103594,0.5570469798657718,0.1521394611727416,0.6442953020134228,0.3006894623730651,0.8194715827032539
3year.arff,9,BalancedRF,External ML baseline,run_external_baselines.py,0.6257403986525952,0.4697986577181208,0.8334443704197202,0.1228070175438596,0.1947148817802503,0.1440922190201729,0.3001715265866209,0.6516215140689205,0.1665556295802798,0.1808949539828626,70.0,500.0,2502.0,79.0,0.1455696202531645,0.3087248322147651,0.1310782241014799,0.4161073825503356,0.126782884310618,0.5369127516778524,0.1367035528545539,0.757577722234394
3year.arff,9,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6820605843786762,0.5302013422818792,0.8774150566289141,0.1767337807606264,0.2651006711409396,0.2039235931853381,0.3787152444870565,0.7038081994553966,0.1225849433710859,0.1418597270707711,79.0,368.0,2634.0,70.0,0.2088607594936709,0.4429530201342282,0.1712473572938689,0.5436241610738255,0.1458003169572107,0.6174496644295302,0.1745480255703174,0.8058609696443981
3year.arff,9,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6554793374883657,0.5838926174496645,0.7358427714856762,0.0988636363636363,0.1690962099125364,0.1185609157808667,0.2947154471544715,0.6598676944676704,0.2641572285143237,0.2792764201840685,87.0,793.0,2209.0,62.0,0.1297468354430379,0.2751677852348993,0.1247357293868921,0.3959731543624161,0.1125198098256735,0.4765100671140939,0.1038951320852543,0.719249806616618
3year.arff,9,HistGB,External ML baseline,run_external_baselines.py,0.6357710303733104,0.4295302013422818,0.941039307128581,0.2655601659751037,0.3282051282051282,0.2875112309074573,0.3823178016726404,0.6852847542354314,0.058960692871419,0.0764836559822278,64.0,177.0,2825.0,85.0,0.2246835443037974,0.4765100671140939,0.1839323467230444,0.5838926174496645,0.161648177496038,0.6845637583892618,0.2912963603948392,0.8356788986313375
3year.arff,9,LR_balanced,External ML baseline,run_external_baselines.py,0.602941457930981,0.4697986577181208,0.77381745502998,0.0934579439252336,0.155902004454343,0.1112877583465818,0.2602230483271375,0.6218080563740505,0.22618254497002,0.2377023167248492,70.0,679.0,2323.0,79.0,0.1360759493670886,0.2885906040268456,0.1035940803382663,0.3288590604026846,0.0935023771790808,0.3959731543624161,0.1233070474108623,0.6765266108947503
3year.arff,9,RF_balanced,External ML baseline,run_external_baselines.py,0.6100007590196815,0.4026845637583892,0.9240506329113924,0.2083333333333333,0.2745995423340961,0.2305918524212144,0.3393665158371041,0.6633675983348908,0.0759493670886076,0.0913995556966042,60.0,228.0,2774.0,89.0,0.1962025316455696,0.4161073825503356,0.160676532769556,0.5100671140939598,0.1331220285261489,0.5637583892617449,0.1849806859863789,0.7893227781031884
3year.arff,10,BalancedRF,External ML baseline,run_external_baselines.py,0.6268166726123305,0.4630872483221476,0.8484343770819454,0.1316793893129771,0.2050520059435364,0.153674832962138,0.3080357142857143,0.6557608127020464,0.1515656229180546,0.1662964138368771,69.0,455.0,2547.0,80.0,0.170886075949367,0.3624161073825503,0.1416490486257928,0.4496644295302013,0.1204437400950871,0.5100671140939598,0.1504412053335306,0.7613649066170651
3year.arff,10,EasyEnsemble,External ML baseline,run_external_baselines.py,0.6471676198083857,0.4563758389261745,0.9177215189873418,0.2158730158730158,0.293103448275862,0.2413058907026259,0.3732162458836443,0.6870486789567581,0.0822784810126582,0.0999682640431609,68.0,247.0,2755.0,81.0,0.2151898734177215,0.4563758389261745,0.1712473572938689,0.5436241610738255,0.1426307448494453,0.6040268456375839,0.1772761395586009,0.8127903545287483
3year.arff,10,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.6483083295449356,0.5436241610738255,0.7731512325116588,0.1062992125984252,0.1778265642151482,0.1266812636847044,0.2982326951399116,0.6583876967927422,0.2268487674883411,0.241827991113932,81.0,681.0,2321.0,68.0,0.1518987341772152,0.3221476510067114,0.1374207188160676,0.436241610738255,0.1172741679873217,0.4966442953020134,0.1330188411932106,0.7549575450818022
3year.arff,10,HistGB,External ML baseline,run_external_baselines.py,0.7132563838181313,0.5637583892617449,0.902398401065956,0.2228116710875331,0.3193916349809886,0.2534701267350633,0.4316546762589928,0.7330783951638504,0.0976015989340439,0.119644557283402,84.0,293.0,2709.0,65.0,0.25,0.5302013422818792,0.1966173361522198,0.6241610738255033,0.1679873217115689,0.7114093959731543,0.3102768206954885,0.8467710564321772
3year.arff,10,LR_balanced,External ML baseline,run_external_baselines.py,0.6464331199464733,0.5704697986577181,0.7325116588940707,0.0957207207207207,0.1639344262295081,0.1148338286949473,0.2863881401617251,0.6514907287758944,0.2674883411059294,0.2818152967311964,85.0,803.0,2199.0,64.0,0.1234177215189873,0.261744966442953,0.120507399577167,0.3825503355704698,0.1125198098256735,0.4765100671140939,0.1160980494543684,0.7094643839230222
3year.arff,10,RF_balanced,External ML baseline,run_external_baselines.py,0.6328173988662869,0.4630872483221476,0.8647568287808128,0.1452631578947368,0.2211538461538461,0.1683748169838946,0.3221288515406162,0.6639220385514802,0.1352431712191872,0.1507457949857188,69.0,406.0,2596.0,80.0,0.1867088607594936,0.3959731543624161,0.1458773784355179,0.4630872483221476,0.1251980982567353,0.5302013422818792,0.1809110891801644,0.7709267647071973
4year.arff,1,BalancedRF,External ML baseline,run_external_baselines.py,0.6452989200967982,0.4838709677419355,0.8605821056413941,0.161987041036717,0.2427184466019417,0.186846038863976,0.3462603878116344,0.6722265366916649,0.1394178943586058,0.1575901974132062,75.0,388.0,2395.0,80.0,0.1768707482993197,0.3354838709677419,0.1609977324263038,0.4580645161290322,0.1394557823129251,0.5290322580645161,0.2015783208803611,0.7734157847762336
4year.arff,1,EasyEnsemble,External ML baseline,run_external_baselines.py,0.5736800148194894,0.3483870967741935,0.9446640316205532,0.2596153846153846,0.2975206611570248,0.2735562310030395,0.3260869565217391,0.6465255641973735,0.0553359683794466,0.0707964601769911,54.0,154.0,2629.0,101.0,0.2040816326530612,0.3870967741935484,0.1859410430839002,0.5290322580645161,0.1632653061224489,0.6193548387096774,0.2308580403496301,0.7957391072525588
4year.arff,1,ExtraTrees_balanced,External ML baseline,run_external_baselines.py,0.5723388663725886,0.3677419354838709,0.8907653611210924,0.1578947368421052,0.2209302325581395,0.1782363977485928,0.290519877675841,0.6292536483024816,0.1092346388789076,0.1228727025187202,57.0,304.0,2479.0,98.0,0.1768707482993197,0.3354838709677419,0.1519274376417233,0.432258064516129,0.1292517006802721,0.4903225806451612,0.140852230625764,0.7372248559804342
4year.arff,1,HistGB,External ML baseline,run_external_baselines.py,0.683251076250118,0.4838709677419355,0.964786201940352,0.4335260115606936,0.4573170731707317,0.4427390791027155,0.4728877679697352,0.7243285848411438,0.0352137980596478,0.0588835942818243,75.0,98.0,2685.0,80.0,0.3095238095238095,0.5870967741935483,0.2335600907029478,0.6645161290322581,0.1887755102040816,0.7161290322580646,0.4062391266126806,0.8567361747012391
4year.arff,1,LR_balanced,External ML baseline,run_external_baselines.py,0.4906672493296793,0.2645161290322581,0.9101688825008984,0.140893470790378,0.1838565022421524,0.155420773313116,0.2250274423710208,0.5873425057665782,0.0898311174991016,0.0990469707283866,41.0,250.0,2533.0,114.0,0.1394557823129251,0.2645161290322581,0.1201814058956916,0.3419354838709677,0.1224489795918367,0.4645161290322581,0.1245534990818401,0.6959720886024597
4year.arff,1,RF_balanced,External ML baseline,run_external_baselines.py,0.5497092760314699,0.3225806451612903,0.9367588932806324,0.2212389380530973,0.2624671916010498,0.2360717658168083,0.2955082742316784,0.6296697692209614,0.0632411067193675,0.0769230769230769,50.0,176.0,2607.0,105.0,0.1972789115646258,0.3741935483870968,0.1836734693877551,0.5225806451612903,0.1615646258503401,0.6129032258064516,0.2154969371390184,0.7988014790258827
4year.arff,2,BalancedRF,External ML baseline,run_external_baselines.py,0.6848320485229091,0.5935483870967742,0.7901545095220984,0.136094674556213,0.2214199759326113,0.1608954179783141,0.3549382716049383,0.6918514483094362,0.2098454904779015,0.2300884955752212,92.0,584.0,2199.0,63.0,0.2006802721088435,0.3806451612903225,0.1746031746031746,0.4967741935483871,0.1530612244897959,0.5806451612903226,0.1939676986023822,0.785919117220915
4year.arff,2,EasyEnsemble,External ML baseline,run_external_baselines.py,0.7055108282149686,0.5483870967741935,0.9076536112109236,0.2485380116959064,0.3420523138832998,0.2790544977019041,0.4417879417879418,0.7280203539925585,0.0923463887890765,0.1164057181756296,85.0,257.0,2526.0,70.0,0.272108843537415,0.5161290322580645,0.2131519274376417,0.6064516129032258,0.1785714285714285,0.6774193548387096,0.3148589158599502,0.8383828080627774
