dataset,seed,method,category,source,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,ap,auc,feature_count,features,alpha
3year.arff,6,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7311183380937734,0.5906040268456376,0.9050632911392406,0.2359249329758713,0.3371647509578544,0.2681291895185862,0.4540763673890609,0.3256628550965723,0.5583602933628843,0.747833658992439,0.422903649856293,0.8399165656899874,,9.0,
3year.arff,6,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7354233397838346,0.6040268456375839,0.8954030646235843,0.2227722772277227,0.325497287522604,0.254957507082153,0.45,0.3170684386868809,0.5555748920115533,0.7497149551305842,0.4202077758026001,0.851434614060425,22.0,22.0,
3year.arff,6,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7334569067246292,0.5771812080536913,0.9320453031312458,0.296551724137931,0.3917995444191344,0.3284950343773873,0.4853273137697517,0.3738966344605539,0.5859136110876,0.7546132555924685,0.518318111737851,0.8328496885745075,14.0,14.0,0.05
3year.arff,6,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6232272454516746,0.5100671140939598,0.7614923384410394,0.0959595959595959,0.1615302869287991,0.1145613506180283,0.2737752161383285,0.1328730308373249,0.37231445777188465,0.6357797262674996,0.0973325456427733,0.6967413223399166,27.0,27.0,
3year.arff,6,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6847692097315242,0.5234899328859061,0.8957361758827448,0.1994884910485933,0.2888888888888888,0.2276707530647986,0.3951367781155015,0.269900618917178,0.5020698124493475,0.7096130543843254,0.2704222180641361,0.8086745301789859,,,
3year.arff,6,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5824923104543043,0.4228187919463087,0.8024650233177881,0.0960365853658536,0.1565217391304348,0.1135953840605842,0.2515974440894569,0.1177717900152885,0.34188015303954494,0.6126419076320484,0.0940485890679726,0.7043112198131894,5.0,5.0,
3year.arff,7,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5843641997198594,0.4093959731543624,0.8341105929380414,0.10912343470483,0.1723163841807909,0.1278825995807128,0.264069264069264,0.1352962476702498,0.3588263425143307,0.6217532830462019,0.1015407143157978,0.7097393683852824,21.0,21.0,
3year.arff,7,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6983420296310134,0.5973154362416108,0.8164556962025317,0.1390625,0.2256020278833967,0.1642672572905131,0.3600323624595469,0.2182957712509242,0.4739442166577182,0.7068855662220712,0.1821640463029827,0.7870077666343243,,,
3year.arff,7,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7367339080201881,0.7181208053691275,0.7558294470353097,0.1273809523809523,0.2163801820020222,0.152465089769165,0.3725626740947075,0.2275053538378897,0.4979712993375372,0.7369751262022186,0.1993574265889131,0.8047856239017389,,,
3year.arff,7,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6503723777597505,0.5369127516778524,0.7878081279147235,0.1115760111576011,0.184757505773672,0.1325820351342393,0.3046458492003046,0.1643950846241556,0.41121694402296516,0.6623604397962879,0.1200822231553933,0.7412552705355268,,,
3year.arff,7,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6428384589723408,0.4228187919463087,0.977348434377082,0.4809160305343511,0.45,0.4680534918276374,0.4332874828060523,0.4255012849363153,0.5602323626201804,0.7000836131616953,0.472891542557585,0.8570438499613233,,,
3year.arff,7,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6430992390285726,0.5503355704697986,0.7514990006662225,0.0990338164251207,0.1678607983623336,0.1184628720023114,0.2879213483146067,0.1455551867513128,0.39191741239630173,0.6509172855680105,0.097554893450623,0.7272947788722507,4.0,4.0,
3year.arff,7,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6117026048798532,0.4697986577181208,0.796469020652898,0.1027900146842878,0.1686746987951807,0.121823877479986,0.274079874706343,0.1373077014919984,0.37175645573681343,0.6331338391855095,0.130742616784696,0.7107185813484522,,,
3year.arff,7,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6516189904952252,0.5973154362416108,0.7108594270486343,0.0929989550679205,0.1609403254972875,0.1118933869751068,0.2865421764327109,0.1422398906155574,0.39234635749847363,0.6540874316451225,0.1035005819210953,0.713320873332767,9.0,9.0,
3year.arff,7,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5956859395832742,0.4295302013422818,0.8261159227181879,0.1092150170648464,0.1741496598639455,0.1283594063377457,0.2707275803722504,0.1394585669135896,0.3671357128100078,0.6278230620302349,0.1005614416410028,0.6879060492110405,28.0,28.0,
3year.arff,7,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6432765090803969,0.4228187919463087,0.9786808794137242,0.4960629921259842,0.4565217391304347,0.4794520547945205,0.4356846473029045,0.4333022242648653,0.5638913522007646,0.7007498356800165,0.4530959420192318,0.7976136714226312,11.0,11.0,
3year.arff,7,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6432765090803969,0.4228187919463087,0.9786808794137242,0.4960629921259842,0.4565217391304347,0.4794520547945205,0.4356846473029045,0.4333022242648653,0.5638913522007646,0.7007498356800165,0.4530959420192317,0.7976136714226312,,11.0,
3year.arff,7,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7670021961153862,0.6644295302013423,0.8854097268487675,0.2234762979683973,0.3344594594594595,0.2576782925559604,0.4764196342637151,0.3357438213264257,0.5823719039968273,0.7749196285250549,0.475751461496873,0.8472964332503164,5.0,5.0,
3year.arff,7,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7961289470564172,0.6778523489932886,0.9350433044636908,0.3412162162162162,0.4539325842696629,0.3788447111777944,0.5661434977578476,0.4458985989532081,0.6562474758211568,0.8064478267284898,0.5362879173254619,0.8720539774378603,7.0,7.0,0.05
3year.arff,7,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5686666225635454,0.3758389261744966,0.8604263824117255,0.1178947368421052,0.1794871794871795,0.1366520253782333,0.261437908496732,0.140154993821318,0.3565398010550615,0.6181326542931112,0.1153366092568926,0.7163993579224588,28.0,28.0,
3year.arff,7,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6059853752896562,0.3892617449664429,0.9433710859427048,0.2543859649122807,0.3076923076923077,0.2733270499528746,0.3519417475728155,0.2725095702889771,0.46426792632303193,0.666316415454574,0.2893683758584479,0.8024661411408055,,,
3year.arff,7,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4654468903045753,0.2483221476510067,0.8724183877415057,0.0880952380952381,0.1300527240773286,0.1011481683980317,0.1820866141732283,0.0753990858030174,0.2537282254813543,0.5603702676962562,0.0917018187884024,0.7018095319004333,15.0,15.0,
3year.arff,8,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6631208174626136,0.5704697986577181,0.770819453697535,0.1099611901681759,0.1843817787418655,0.1311323665535328,0.310445580715851,0.1683547670062266,0.4198913364676898,0.6706446261776265,0.1226325782596427,0.7531399648556443,13.0,13.0,
3year.arff,8,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6603741803704694,0.4966442953020134,0.8780812791472352,0.1681818181818181,0.2512733446519524,0.1938187532739654,0.3571428571428571,0.2294672522202269,0.4642660873802528,0.6873627872246243,0.2324534325544516,0.801713846250151,,,
3year.arff,8,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6610779733513871,0.4832214765100671,0.9043970686209194,0.2005571030640668,0.2834645669291338,0.2271293375394321,0.3769633507853403,0.2589393741896089,0.4836907952014581,0.6938092725654933,0.2968059108242897,0.8008888928633707,,,
3year.arff,8,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6713599077623106,0.5906040268456376,0.7631578947368421,0.1101376720901126,0.1856540084388185,0.1315396113602391,0.3154121863799283,0.1725907492337728,0.4268835698058481,0.6768809607912398,0.1560232148966772,0.764330491082008,,,
3year.arff,8,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6624715049184763,0.4630872483221476,0.947701532311792,0.3053097345132743,0.368,0.3276353276353276,0.4197080291970803,0.3379091073872982,0.5293116272000005,0.7053943903169699,0.4206554868435246,0.841778858836838,,,
3year.arff,8,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6023553249909827,0.4429530201342282,0.8191205862758161,0.1083743842364532,0.1741424802110818,0.1276595744680851,0.2738589211618257,0.1408722151796601,0.3711165172875126,0.6310368032050222,0.0999984412996513,0.7177586307115169,18.0,18.0,
3year.arff,8,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6490131503948978,0.5570469798657718,0.7561625582944703,0.101840490797546,0.1721991701244813,0.1217365796421238,0.2941176470588235,0.1518162408976071,0.39989110346541806,0.6566047690801211,0.0977750702601066,0.692522658272561,,,
3year.arff,8,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5560122345428612,0.3825503355704698,0.8081279147235176,0.0900473933649289,0.1457800511508951,0.1063036180529653,0.2318958502847843,0.1010112902100337,0.31490498676383233,0.5953391251469937,0.0777171443668103,0.6738103009626693,7.0,7.0,
3year.arff,8,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6536007582891017,0.5973154362416108,0.7151898734177216,0.0942796610169491,0.1628545288197621,0.1133757961783439,0.288961038961039,0.144800051093945,0.3954861417413318,0.6562526548296661,0.0963207707058212,0.6893525121954491,9.0,9.0,
3year.arff,8,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7341134772383551,0.610738255033557,0.8824117255163224,0.2049549549549549,0.3069139966273187,0.2363636363636363,0.4375,0.3008443679419267,0.5452840067352932,0.7465749902749397,0.4189876681730873,0.8337976024931925,6.0,6.0,
3year.arff,8,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7404675482383699,0.6040268456375839,0.907728181212525,0.2452316076294278,0.3488372093023256,0.2782931354359926,0.4672897196261682,0.3386046733799875,0.5704728792681953,0.7558775134250544,0.4189876681730873,0.8337976024931925,,6.0,
3year.arff,8,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7041142411857433,0.5637583892617449,0.8794137241838774,0.1883408071748878,0.2823529411764706,0.2172788411795137,0.4030710172744721,0.2698483946352791,0.5114486443262868,0.7215860567228112,0.4100205960681571,0.815474247593327,15.0,15.0,
3year.arff,8,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7500147178586511,0.610738255033557,0.9210526315789472,0.2774390243902439,0.3815513626834381,0.3114305270362765,0.4924242424242424,0.3696128041914671,0.5924188377625798,0.7658954433062521,0.5120704440870163,0.8629794901832782,9.0,9.0,0.05
3year.arff,8,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5722896444422781,0.3959731543624161,0.8271152564956695,0.102076124567474,0.1623108665749656,0.1198699715562779,0.2512776831345826,0.1223465354446298,0.3421956492506077,0.6115442054290428,0.0958313970848152,0.7099159844220184,18.0,18.0,
3year.arff,8,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7249891897999167,0.6442953020134228,0.8157894736842105,0.147919876733436,0.2406015037593984,0.174863387978142,0.3855421686746988,0.2414739796824705,0.5025482910874742,0.7300423878488167,0.3006894623730651,0.8194715827032539,,,
3year.arff,8,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6090929988248456,0.436241610738255,0.8504330446369087,0.1264591439688716,0.196078431372549,0.1473922902494331,0.2927927927927928,0.1646839036279736,0.39385780480043014,0.6433373276875819,0.1127839015341218,0.7433277144096329,22.0,22.0,
3year.arff,9,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6215893260744549,0.5100671140939598,0.7574950033311126,0.0945273631840796,0.1594963273871983,0.112927191679049,0.2714285714285714,0.130268236272932,0.36921715923236703,0.6337810587125362,0.1066243996581964,0.6940428975761127,10.0,10.0,
3year.arff,9,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6257403986525952,0.4697986577181208,0.8334443704197202,0.1228070175438596,0.1947148817802503,0.1440922190201729,0.3001715265866209,0.1672083159369295,0.4030405603559561,0.6516215140689205,0.1367035528545539,0.757577722234394,,,
3year.arff,9,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6820605843786762,0.5302013422818792,0.8774150566289141,0.1767337807606264,0.2651006711409396,0.2039235931853381,0.3787152444870565,0.2479665050033796,0.48679522416311244,0.7038081994553966,0.1745480255703174,0.8058609696443981,,,
3year.arff,9,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6554793374883657,0.5838926174496645,0.7358427714856762,0.0988636363636363,0.1690962099125364,0.1185609157808667,0.2947154471544715,0.1512652893508032,0.40205527537776375,0.6598676944676704,0.1038951320852543,0.719249806616618,,,
3year.arff,9,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6357710303733104,0.4295302013422818,0.941039307128581,0.2655601659751037,0.3282051282051282,0.2875112309074573,0.3823178016726404,0.2959464561541869,0.49272530977962253,0.6852847542354314,0.2912963603948392,0.8356788986313375,,,
3year.arff,9,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6243329184630996,0.5302013422818792,0.7351765489673551,0.0903890160183066,0.1544477028347996,0.1083676268861454,0.2687074829931973,0.1258131353208771,0.3660323621107351,0.6326889456246172,0.0842392168749241,0.6816261194997518,4.0,4.0,
3year.arff,9,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.602941457930981,0.4697986577181208,0.77381745502998,0.0934579439252336,0.155902004454343,0.1112877583465818,0.2602230483271375,0.1214722502784802,0.35346177723498745,0.6218080563740505,0.1233070474108623,0.6765266108947503,,,
3year.arff,9,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5475666138863416,0.3288590604026846,0.9117255163224516,0.1560509554140127,0.2116630669546436,0.1743772241992882,0.2692307692307692,0.1704793451909171,0.37112074378166027,0.6202922883625681,0.1210359969827079,0.7001953954634271,20.0,20.0,
3year.arff,9,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5819547326456723,0.4496644295302013,0.7531645569620253,0.0829207920792079,0.1400208986415883,0.0990831115054717,0.2386039886039886,0.0985908643317281,0.3220117315689351,0.6014144932461134,0.0892447372165935,0.6363498160063314,37.0,37.0,
3year.arff,9,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6229940332690027,0.4093959731543624,0.9480346435709528,0.2811059907834101,0.3333333333333333,0.2999016715830875,0.3751537515375154,0.2995920653527458,0.4880893824965519,0.6787153083626576,0.2851192272993764,0.8023129993874328,5.0,5.0,
3year.arff,9,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6229940332690027,0.4093959731543624,0.9480346435709528,0.2811059907834101,0.3333333333333333,0.2999016715830875,0.3751537515375154,0.2995920653527458,0.4880893824965519,0.6787153083626576,0.2851192272993764,0.8023129993874328,,5.0,
3year.arff,9,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.65522177873065,0.4563758389261745,0.9407061958694204,0.2764227642276423,0.3443037974683544,0.3000882612533098,0.4038004750593824,0.3141507457040075,0.512827825173659,0.6985410173977975,0.2926638269441447,0.8139517726437409,4.0,4.0,
3year.arff,9,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7176031189492358,0.5503355704697986,0.935709526982012,0.2981818181818181,0.3867924528301887,0.3282626100880704,0.4707233065442021,0.3655226194232497,0.5730963346633133,0.7430225487259053,0.4891050911746872,0.8435740826026497,8.0,8.0,0.05
3year.arff,9,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5737819327517769,0.3892617449664429,0.845769487008661,0.1113243761996161,0.1731343283582089,0.1298701298701298,0.2596239928379588,0.1342849430492571,0.3535957359312591,0.6175156159875519,0.0913677781190675,0.6589946746911455,9.0,9.0,
3year.arff,9,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6100007590196815,0.4026845637583892,0.9240506329113924,0.2083333333333333,0.2745995423340961,0.2305918524212144,0.3393665158371041,0.2406508945991866,0.44738636478679367,0.6633675983348908,0.1849806859863789,0.7893227781031884,,,
3year.arff,9,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5745898532490267,0.3959731543624161,0.8337774816788808,0.1057347670250896,0.1669024045261669,0.123897522049559,0.255632582322357,0.127742921014675,0.34808415084082195,0.6148753180206484,0.1104209297422973,0.6861868374104064,12.0,12.0,
3year.arff,10,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4913753878050262,0.2684563758389262,0.899400399733511,0.1169590643274853,0.1629327902240326,0.1318391562294001,0.2132196162046908,0.11453769312598,0.3024069330473388,0.5839283877862186,0.1137239720257414,0.7210360877982911,18.0,18.0,
3year.arff,10,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6268166726123305,0.4630872483221476,0.8484343770819454,0.1316793893129771,0.2050520059435364,0.153674832962138,0.3080357142857143,0.1775787515686697,0.41167771588684543,0.6557608127020464,0.1504412053335306,0.7613649066170651,,,
3year.arff,10,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6471676198083857,0.4563758389261745,0.9177215189873418,0.2158730158730158,0.293103448275862,0.2413058907026259,0.3732162458836443,0.2647126702779793,0.4803997390815113,0.6870486789567581,0.1772761395586009,0.8127903545287483,,,
3year.arff,10,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6483083295449356,0.5436241610738255,0.7731512325116588,0.1062992125984252,0.1778265642151482,0.1266812636847044,0.2982326951399116,0.1570233927605341,0.4041189227276475,0.6583876967927422,0.1330188411932106,0.7549575450818022,,,
3year.arff,10,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7132563838181313,0.5637583892617449,0.902398401065956,0.2228116710875331,0.3193916349809886,0.2534701267350633,0.4316546762589928,0.3048643130497762,0.5372783096231964,0.7330783951638504,0.3102768206954885,0.8467710564321772,,,
3year.arff,10,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.527185296452399,0.3154362416107382,0.8810792804796802,0.1163366336633663,0.1699819168173598,0.1331444759206798,0.235,0.1247599883121996,0.3260873622936693,0.5982577610452092,0.1057023173366448,0.7319057988186846,15.0,15.0,
3year.arff,10,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6464331199464733,0.5704697986577181,0.7325116588940707,0.0957207207207207,0.1639344262295081,0.1148338286949473,0.2863881401617251,0.1429439466854657,0.3909047873384108,0.6514907287758944,0.1160980494543684,0.7094643839230222,,,
3year.arff,10,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6279302666988111,0.4899328859060403,0.8047968021319121,0.1107738998482549,0.1806930693069307,0.1310592459605027,0.2908366533864542,0.1538174602634819,0.39289468760012614,0.6473648440189762,0.1197335251653597,0.716826366315074,25.0,25.0,
3year.arff,10,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5275837736797021,0.3154362416107382,0.8824117255163224,0.1175,0.1712204007285974,0.1343624928530589,0.2359437751004016,0.1261405672247634,0.3274506673250224,0.5989239835635303,0.1018578441190577,0.6951338928410142,17.0,17.0,
3year.arff,10,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7116748821297586,0.5637583892617449,0.8984010659560293,0.2159383033419023,0.312267657992565,0.2463343108504398,0.4263959390862944,0.2981972836021732,0.5325441925942868,0.7310797276088872,0.3089612712948589,0.846558670058887,5.0,5.0,
3year.arff,10,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6855572095974667,0.5033557046979866,0.9337108594270488,0.2737226277372263,0.3546099290780142,0.3012048192771084,0.4310344827586206,0.3292310975179787,0.5368621070227332,0.7185332820625177,0.3089612712948588,0.846558670058887,,5.0,
3year.arff,10,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.717154355956719,0.5771812080536913,0.891072618254497,0.2082324455205811,0.3060498220640569,0.2387562465297057,0.4261645193260654,0.2945018757857231,0.5330538882020922,0.7341269131540942,0.3102746692041953,0.8512401128554118,5.0,5.0,
3year.arff,10,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7134475579000484,0.5302013422818792,0.9600266489007327,0.3969849246231156,0.4540229885057471,0.4179894179894179,0.4968553459119497,0.427771521539686,0.6016057705370764,0.745113995591306,0.505091635309279,0.872226122182527,4.0,4.0,0.05
3year.arff,10,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5073889863529913,0.2885906040268456,0.8920719520319786,0.1171662125340599,0.1666666666666666,0.1329622758194186,0.2232606438213915,0.1195360720984364,0.31337211662069114,0.5903312780294121,0.1115674144027541,0.7226479885892626,27.0,27.0,
3year.arff,10,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6328173988662869,0.4630872483221476,0.8647568287808128,0.1452631578947368,0.2211538461538461,0.1683748169838946,0.3221288515406162,0.194480454518157,0.427048887133337,0.6639220385514802,0.1809110891801644,0.7709267647071973,,,
3year.arff,10,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4884182372512858,0.261744966442953,0.9113924050632912,0.1278688524590163,0.171806167400881,0.1424397370343316,0.2164261931187569,0.1242859197550069,0.30950563337597337,0.586568685753122,0.1185609083240345,0.7068576206466383,19.0,19.0,
4year.arff,1,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6247181275293996,0.4516129032258064,0.8641753503413583,0.15625,0.2321724709784411,0.1797637390857729,0.3277153558052434,0.1963720813083568,0.4247655823910994,0.6578941267835824,0.1594094136287721,0.7340141179743374,16.0,16.0,
4year.arff,1,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6452989200967982,0.4838709677419355,0.8605821056413941,0.161987041036717,0.2427184466019417,0.186846038863976,0.3462603878116344,0.2113364554873294,0.44480066917996464,0.6722265366916649,0.2015783208803611,0.7734157847762336,,,
4year.arff,1,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5736800148194894,0.3483870967741935,0.9446640316205532,0.2596153846153846,0.2975206611570248,0.2735562310030395,0.3260869565217391,0.2554187994391286,0.4380571435138129,0.6465255641973735,0.2308580403496301,0.7957391072525588,,,
4year.arff,1,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5723388663725886,0.3677419354838709,0.8907653611210924,0.1578947368421052,0.2209302325581395,0.1782363977485928,0.290519877675841,0.1760290916758972,0.3863346327503867,0.6292536483024816,0.140852230625764,0.7372248559804342,,,
4year.arff,1,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.683251076250118,0.4838709677419355,0.964786201940352,0.4335260115606936,0.4573170731707317,0.4427390791027155,0.4728877679697352,0.4260557640297702,0.5837259912901436,0.7243285848411438,0.4062391266126806,0.8567361747012391,,,
4year.arff,1,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6352606969912202,0.5161290322580645,0.7818900467121811,0.1164483260553129,0.1900237529691211,0.1377884946606958,0.306044376434583,0.1573984330153748,0.3989956179405115,0.6490095394851227,0.1446287074026942,0.7340419366429822,46.0,46.0,
4year.arff,1,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4906672493296793,0.2645161290322581,0.9101688825008984,0.140893470790378,0.1838565022421524,0.155420773313116,0.2250274423710208,0.1307237898121887,0.31572544981911266,0.5873425057665782,0.1245534990818401,0.6959720886024597,,,
4year.arff,1,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5216000185457788,0.2903225806451613,0.9371182177506288,0.2045454545454545,0.24,0.217391304347826,0.2678571428571428,0.1931767062384012,0.3745789067044808,0.6137203991978951,0.1944709413162538,0.7581189943551285,22.0,22.0,
4year.arff,1,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6131822640614011,0.4516129032258064,0.8325547969816744,0.1305970149253731,0.2026049204052098,0.1522401043932144,0.3027681660899654,0.1644857458270915,0.39545992460776574,0.6420838501037405,0.1292531424705646,0.6955942183533665,21.0,21.0,
