dataset,horizon,target_region,seed,method,auc,ap,mcc,balanced_accuracy,sensitivity,specificity,brier,log_loss
PONE2016_h2_target_North_America,2,North America,20260730,Balanced_logistic,0.8073723465289729,0.8534941456966716,0.4841527384287163,0.731425702811245,0.5833333333333334,0.8795180722891566,0.1786813389158996,0.5959567668017041
PONE2016_h3_target_Asia,3,Asia,20260730,HistGB,0.833648393194707,0.8355040774194233,0.4369259473273602,0.7065217391304348,0.5434782608695652,0.8695652173913043,0.1763889987783558,0.5364223499824375
PONE2016_h3_target_Asia,3,Asia,20260730,KELM_PBMSBAINGO,0.8653119092627599,0.8479008547692395,0.5882087712829036,0.7934782608695652,0.8260869565217391,0.7608695652173914,0.1980714607120044,0.58440244089886
PONE2016_h3_target_Asia,3,Asia,20260730,KELM_score_fusion,0.8653119092627599,0.8479008547692395,0.5882087712829036,0.7934782608695652,0.8260869565217391,0.7608695652173914,0.1979638288248962,0.5838851613473165
PONE2016_h3_target_Asia,3,Asia,20260730,KELM_risk_feature,0.8936672967863895,0.8867889879857402,0.4954150840221495,0.7391304347826086,0.6086956521739131,0.8695652173913043,0.1406936700107016,0.437583699076865
PONE2016_h3_target_Asia,3,Asia,20260730,Full_PBMSBAINGO,0.8530245746691871,0.8522482282238792,0.4415107856883479,0.7173913043478262,0.6304347826086957,0.8043478260869565,0.1705434865034804,0.5227769924909977
PONE2016_h3_target_Asia,3,Asia,20260730,Uncertainty_gated_fusion,0.8936672967863895,0.8867889879857402,0.4954150840221495,0.7391304347826086,0.6086956521739131,0.8695652173913043,0.1406936700107016,0.437583699076865
PONE2016_h3_target_Asia,3,Asia,20260730,Full_random_search,0.8341209829867675,0.8275995307527628,0.4385290096535146,0.7173913043478262,0.6521739130434783,0.782608695652174,0.1765702866978642,0.536869265429101
PONE2016_h3_target_Asia,3,Asia,20260730,Balanced_logistic,0.8563327032136107,0.8712030268600253,0.5597170785495562,0.7717391304347826,0.8913043478260869,0.6521739130434783,0.1955782765100358,0.5775951833113209
PONE2016_h3_target_Europe,3,Europe,20260730,HistGB,0.7042915931804822,0.6782673122876944,0.2240249365093635,0.5875220458553791,0.2738095238095238,0.9012345679012346,0.225475287988643,0.6429027879985254
PONE2016_h3_target_Europe,3,Europe,20260730,KELM_PBMSBAINGO,0.6847442680776014,0.736902528525552,0.3019405424385589,0.6234567901234568,0.3333333333333333,0.9135802469135802,0.2310698184866185,0.6523245010356761
PONE2016_h3_target_Europe,3,Europe,20260730,KELM_score_fusion,0.6847442680776014,0.736902528525552,0.3019405424385589,0.6234567901234568,0.3333333333333333,0.9135802469135802,0.2304511834831547,0.6503730425452642
PONE2016_h3_target_Europe,3,Europe,20260730,KELM_risk_feature,0.7225161669606115,0.7095792126804821,0.351173205449172,0.6529982363315696,0.4047619047619047,0.9012345679012346,0.2118157295949853,0.6470502953629343
PONE2016_h3_target_Europe,3,Europe,20260730,Full_PBMSBAINGO,0.6697530864197532,0.687093959493696,0.1619525359652074,0.5632716049382716,0.25,0.8765432098765432,0.231077375136009,0.6552198119538618
PONE2016_h3_target_Europe,3,Europe,20260730,Uncertainty_gated_fusion,0.7225161669606115,0.7095792126804821,0.351173205449172,0.6529982363315696,0.4047619047619047,0.9012345679012346,0.2118157295949853,0.6470502953629343
PONE2016_h3_target_Europe,3,Europe,20260730,Full_random_search,0.7081128747795415,0.6968166062015267,0.2363764191134751,0.5934744268077601,0.2857142857142857,0.9012345679012346,0.2247434595872373,0.6412670253361329
PONE2016_h3_target_Europe,3,Europe,20260730,Balanced_logistic,0.7091416813639035,0.7118554167414453,0.3353540843402062,0.652336860670194,0.4404761904761904,0.8641975308641975,0.2157679125424065,0.6611578058351401
PONE2016_h3_target_North_America,3,North America,20260730,HistGB,0.7581513137068693,0.7425057484630788,0.2802966691779787,0.6096866096866097,0.2962962962962963,0.9230769230769232,0.2081986360141605,0.6053359530164972
PONE2016_h3_target_North_America,3,North America,20260730,KELM_PBMSBAINGO,0.6731560620449509,0.6989940976267199,0.2852774157763129,0.6324786324786325,0.4444444444444444,0.8205128205128205,0.2339413260616371,0.6721633566943656
PONE2016_h3_target_North_America,3,North America,20260730,KELM_score_fusion,0.7581513137068693,0.7425057484630788,0.2802966691779787,0.6096866096866097,0.2962962962962963,0.9230769230769232,0.2081986360141605,0.6053359530164972
PONE2016_h3_target_North_America,3,North America,20260730,KELM_risk_feature,0.7622665400443178,0.7772046949845317,0.3677854753607876,0.629392212725546,0.2716049382716049,0.9871794871794872,0.2082952384659139,0.6034991295895848
PONE2016_h3_target_North_America,3,North America,20260730,Full_PBMSBAINGO,0.7511870845204178,0.7316896687293313,0.2415542913535388,0.5968660968660968,0.2962962962962963,0.8974358974358975,0.212077590853919,0.6140369650201799
PONE2016_h3_target_North_America,3,North America,20260730,Uncertainty_gated_fusion,0.7622665400443178,0.7772046949845317,0.3677854753607876,0.629392212725546,0.2716049382716049,0.9871794871794872,0.2082952384659139,0.6034991295895848
PONE2016_h3_target_North_America,3,North America,20260730,Full_random_search,0.7253877809433363,0.6665504147673726,0.051225790100788,0.51661918328585,0.1358024691358024,0.8974358974358975,0.2223160215558631,0.6436318115168037
PONE2016_h3_target_North_America,3,North America,20260730,Balanced_logistic,0.7757201646090535,0.8210429428354262,0.4167300599845326,0.6837606837606838,0.4444444444444444,0.9230769230769232,0.2020315582146705,0.5888620021054498
PONE2016_h1_target_Asia,1,Asia,20260731,HistGB,0.9396701388888888,0.9494823313405836,0.6460415830634638,0.8020833333333333,0.625,0.9791666666666666,0.1031382988368946,0.3404948699175872
PONE2016_h1_target_Asia,1,Asia,20260731,KELM_PBMSBAINGO,0.935763888888889,0.9434737229671488,0.6460415830634638,0.8020833333333333,0.625,0.9791666666666666,0.1098525564492823,0.3637912338341427
PONE2016_h1_target_Asia,1,Asia,20260731,KELM_score_fusion,0.935763888888889,0.9434737229671488,0.6460415830634638,0.8020833333333333,0.625,0.9791666666666666,0.1085128949722672,0.35986997551488
PONE2016_h1_target_Asia,1,Asia,20260731,KELM_risk_feature,0.9631076388888888,0.964630347665132,0.6798834181250946,0.8229166666666666,0.6666666666666666,0.9791666666666666,0.0851496456699381,0.2874635214747983
PONE2016_h1_target_Asia,1,Asia,20260731,Full_PBMSBAINGO,0.940972222222222,0.9519137340880336,0.4803844614152614,0.6875,0.375,1.0,0.1028371029942168,0.3394492170524449
PONE2016_h1_target_Asia,1,Asia,20260731,Uncertainty_gated_fusion,0.9631076388888888,0.964630347665132,0.6798834181250946,0.8229166666666666,0.6666666666666666,0.9791666666666666,0.0851496456699381,0.2874635214747983
PONE2016_h1_target_Asia,1,Asia,20260731,Full_random_search,0.94140625,0.9520760190604451,0.7315635209502899,0.8541666666666666,0.7291666666666666,0.9791666666666666,0.1028392350937427,0.3394024607107044
PONE2016_h1_target_Asia,1,Asia,20260731,Balanced_logistic,0.9440104166666666,0.9543744904577072,0.6798834181250946,0.8229166666666666,0.6666666666666666,0.9791666666666666,0.1023206683367922,0.3235760106814021
PONE2016_h1_target_Europe,1,Europe,20260731,HistGB,0.8808481532147743,0.8607584204467822,0.5493412588939887,0.7611491108071136,0.6046511627906976,0.9176470588235294,0.1498404627628348,0.4779763713993825
PONE2016_h1_target_Europe,1,Europe,20260731,KELM_PBMSBAINGO,0.9012311901504788,0.8653814362841508,0.5429642635740107,0.7439808481532149,0.5232558139534884,0.9647058823529412,0.1224500135819176,0.4201708220009251
PONE2016_h1_target_Europe,1,Europe,20260731,KELM_score_fusion,0.8808481532147743,0.8607584204467822,0.5493412588939887,0.7611491108071136,0.6046511627906976,0.9176470588235294,0.1498404627628348,0.4779763713993825
PONE2016_h1_target_Europe,1,Europe,20260731,KELM_risk_feature,0.8336525307797538,0.8115795562779562,0.544905859505164,0.7666894664842681,0.6627906976744186,0.8705882352941177,0.1786273631768078,0.5401182980971685
PONE2016_h1_target_Europe,1,Europe,20260731,Full_PBMSBAINGO,0.8722298221614228,0.824326043890062,0.5688040133844621,0.7783857729138166,0.6744186046511628,0.8823529411764706,0.1516134336460166,0.4881473459075525
PONE2016_h1_target_Europe,1,Europe,20260731,Uncertainty_gated_fusion,0.8336525307797538,0.8115795562779562,0.544905859505164,0.7666894664842681,0.6627906976744186,0.8705882352941177,0.1786273631768078,0.5401182980971685
PONE2016_h1_target_Europe,1,Europe,20260731,Full_random_search,0.8863201094391245,0.8583967786048966,0.5996978163327356,0.790218878248974,0.6627906976744186,0.9176470588235294,0.1451722407086862,0.4633920095643029
PONE2016_h1_target_Europe,1,Europe,20260731,Balanced_logistic,0.8859097127222983,0.8789238152502963,0.5035262172575005,0.7149794801641587,0.4534883720930232,0.976470588235294,0.1335267507778348,0.4849476302041786
PONE2016_h1_target_North_America,1,North America,20260731,HistGB,0.9073871409028728,0.9192924561283295,0.6397337567110021,0.8189466484268126,0.7790697674418605,0.8588235294117647,0.1380057893140534,0.4358467176219614
PONE2016_h1_target_North_America,1,North America,20260731,KELM_PBMSBAINGO,0.8950752393980848,0.9038343175860408,0.7009081464943616,0.8482900136798905,0.7906976744186046,0.9058823529411764,0.1237287535563836,0.4096128703589874
PONE2016_h1_target_North_America,1,North America,20260731,KELM_score_fusion,0.8950752393980848,0.9038343175860408,0.7009081464943616,0.8482900136798905,0.7906976744186046,0.9058823529411764,0.1232535404893508,0.4067388752396615
PONE2016_h1_target_North_America,1,North America,20260731,KELM_risk_feature,0.8309849521203829,0.7898663117528492,0.6397337567110021,0.8189466484268126,0.7790697674418605,0.8588235294117647,0.2103079827511307,0.641065215262873
PONE2016_h1_target_North_America,1,North America,20260731,Full_PBMSBAINGO,0.9087551299589602,0.9227292555621048,0.6508581271053144,0.8247606019151846,0.7906976744186046,0.8588235294117647,0.1368824868270161,0.4318096165771851
PONE2016_h1_target_North_America,1,North America,20260731,Uncertainty_gated_fusion,0.9087551299589602,0.9227292555621048,0.6508581271053144,0.8247606019151846,0.7906976744186046,0.8588235294117647,0.1368824868270161,0.4318096165771851
PONE2016_h1_target_North_America,1,North America,20260731,Full_random_search,0.9031463748290014,0.9123558375868592,0.6274173647348408,0.8130642954856362,0.7790697674418605,0.8470588235294118,0.137109795428376,0.4324016839433675
PONE2016_h1_target_North_America,1,North America,20260731,Balanced_logistic,0.8811217510259918,0.9134370704739888,0.6628442637111425,0.8138166894664842,0.6511627906976745,0.976470588235294,0.1361765994251453,0.4761766750967566
PONE2016_h2_target_Asia,2,Asia,20260731,HistGB,0.8546006944444444,0.8322420966926936,0.5843389347222367,0.78125,0.6458333333333334,0.9166666666666666,0.1657008508261986,0.5129137304205235
PONE2016_h2_target_Asia,2,Asia,20260731,KELM_PBMSBAINGO,0.83203125,0.8504319411846936,0.3216337604513384,0.59375,0.1875,1.0,0.2051637470781469,0.5999160962816155
PONE2016_h2_target_Asia,2,Asia,20260731,KELM_score_fusion,0.83203125,0.8504319411846936,0.3216337604513384,0.59375,0.1875,1.0,0.2034961181834642,0.5962079485674053
PONE2016_h2_target_Asia,2,Asia,20260731,KELM_risk_feature,0.8975694444444444,0.8929996499652968,0.5156879540323449,0.7291666666666667,0.5,0.9583333333333334,0.1755081497778687,0.5369158983485668
PONE2016_h2_target_Asia,2,Asia,20260731,Full_PBMSBAINGO,0.8854166666666667,0.8840528935199237,0.6206848285854079,0.8020833333333333,0.6875,0.9166666666666666,0.1589151121834086,0.4995208702712594
PONE2016_h2_target_Asia,2,Asia,20260731,Uncertainty_gated_fusion,0.8975694444444444,0.8929996499652968,0.5156879540323449,0.7291666666666667,0.5,0.9583333333333334,0.1755081497778687,0.5369158983485668
PONE2016_h2_target_Asia,2,Asia,20260731,Full_random_search,0.8763020833333334,0.8566029007257868,0.5655768198008957,0.78125,0.7291666666666666,0.8333333333333334,0.1408918496277785,0.4394053086088545
PONE2016_h2_target_Asia,2,Asia,20260731,Balanced_logistic,0.9144965277777776,0.9124399524683342,0.6493659782899173,0.8229166666666667,0.7708333333333334,0.875,0.2190746762317519,0.6304146150301188
PONE2016_h2_target_Europe,2,Europe,20260731,HistGB,0.7586867305061559,0.7659263943051273,0.4333687592941463,0.6971272229822161,0.4883720930232558,0.9058823529411764,0.2031484278929452,0.5928567766779367
PONE2016_h2_target_Europe,2,Europe,20260731,KELM_PBMSBAINGO,0.8046511627906977,0.7883174048877771,0.4947233031672439,0.7263337893296854,0.5232558139534884,0.9294117647058824,0.1959116148574529,0.6966959129288366
PONE2016_h2_target_Europe,2,Europe,20260731,KELM_score_fusion,0.8046511627906977,0.7883174048877771,0.4947233031672439,0.7263337893296854,0.5232558139534884,0.9294117647058824,0.1957933982170926,0.6938680598669034
PONE2016_h2_target_Europe,2,Europe,20260731,KELM_risk_feature,0.8046511627906977,0.8288271509261003,0.4796829778446658,0.7261285909712722,0.5581395348837209,0.8941176470588236,0.1859175502346445,0.5491606666275664
PONE2016_h2_target_Europe,2,Europe,20260731,Full_PBMSBAINGO,0.8025991792065663,0.8214014752439345,0.4691573663761896,0.7146374829001367,0.5116279069767442,0.9176470588235294,0.1944951017243313,0.5671915339064411
PONE2016_h2_target_Europe,2,Europe,20260731,Uncertainty_gated_fusion,0.8046511627906977,0.8288271509261003,0.4796829778446658,0.7261285909712722,0.5581395348837209,0.8941176470588236,0.1859175502346445,0.5491606666275664
PONE2016_h2_target_Europe,2,Europe,20260731,Full_random_search,0.7582763337893297,0.7430827110987742,0.4388466419635192,0.6971956224350205,0.4767441860465116,0.9176470588235294,0.2065362694315992,0.6038434561711022
PONE2016_h2_target_Europe,2,Europe,20260731,Balanced_logistic,0.8034199726402189,0.7869736092025974,0.4513972721892684,0.6973324213406292,0.4534883720930232,0.9411764705882352,0.1842761516432651,0.6119615702880244
PONE2016_h2_target_North_America,2,North America,20260731,HistGB,0.8588640275387264,0.8572195571594456,0.4869825130371185,0.7427567412507171,0.7023809523809523,0.7831325301204819,0.1666717408440504,0.5075168862349643
PONE2016_h2_target_North_America,2,North America,20260731,KELM_PBMSBAINGO,0.8390705679862306,0.8391774480133162,0.4437944798293849,0.6843086632243258,0.4047619047619047,0.963855421686747,0.1737256967025272,0.5194924387502152
PONE2016_h2_target_North_America,2,North America,20260731,KELM_score_fusion,0.8390705679862306,0.8391774480133162,0.4437944798293849,0.6843086632243258,0.4047619047619047,0.963855421686747,0.1734377484172308,0.51810780916169
PONE2016_h2_target_North_America,2,North America,20260731,KELM_risk_feature,0.882960413080895,0.8971471896704205,0.6502530582025992,0.8208548479632818,0.7380952380952381,0.9036144578313252,0.141699081430011,0.4387113086828312
PONE2016_h2_target_North_America,2,North America,20260731,Full_PBMSBAINGO,0.8714859437751002,0.8705633792149243,0.5387427707132912,0.7554503729202524,0.5952380952380952,0.9156626506024096,0.1624401909714874,0.5129038492495439
PONE2016_h2_target_North_America,2,North America,20260731,Uncertainty_gated_fusion,0.882960413080895,0.8971471896704205,0.6502530582025992,0.8208548479632818,0.7380952380952381,0.9036144578313252,0.141699081430011,0.4387113086828312
PONE2016_h2_target_North_America,2,North America,20260731,Full_random_search,0.8346242111302352,0.8203179809426902,0.2976016332691595,0.612736660929432,0.2857142857142857,0.9397590361445785,0.1642500742666084,0.5002915203963012
PONE2016_h2_target_North_America,2,North America,20260731,Balanced_logistic,0.8073723465289729,0.8534941456966716,0.4841527384287163,0.731425702811245,0.5833333333333334,0.8795180722891566,0.1786813389158996,0.5959567668017041
PONE2016_h3_target_Asia,3,Asia,20260731,HistGB,0.833648393194707,0.8355040774194233,0.4369259473273602,0.7065217391304348,0.5434782608695652,0.8695652173913043,0.1763889987783558,0.5364223499824375
PONE2016_h3_target_Asia,3,Asia,20260731,KELM_PBMSBAINGO,0.9045368620037808,0.913093206838092,0.6119004722841044,0.7934782608695652,0.6521739130434783,0.9347826086956522,0.1416863048250336,0.4391069056167314
PONE2016_h3_target_Asia,3,Asia,20260731,KELM_score_fusion,0.9045368620037808,0.913093206838092,0.6119004722841044,0.7934782608695652,0.6521739130434783,0.9347826086956522,0.1399662230129352,0.4343632629784191
PONE2016_h3_target_Asia,3,Asia,20260731,KELM_risk_feature,0.8757088846880908,0.8833271237887915,0.6779297261030779,0.8369565217391304,0.782608695652174,0.8913043478260869,0.1771432781022645,0.534204906939423
PONE2016_h3_target_Asia,3,Asia,20260731,Full_PBMSBAINGO,0.8686200378071833,0.8495942661050477,0.5029801193667996,0.75,0.6956521739130435,0.8043478260869565,0.1506227609415051,0.4708087979485669
PONE2016_h3_target_Asia,3,Asia,20260731,Uncertainty_gated_fusion,0.8757088846880908,0.8833271237887915,0.6779297261030779,0.8369565217391304,0.782608695652174,0.8913043478260869,0.1771432781022645,0.534204906939423
PONE2016_h3_target_Asia,3,Asia,20260731,Full_random_search,0.8577504725897921,0.855438889236204,0.4415107856883479,0.7173913043478262,0.6304347826086957,0.8043478260869565,0.1606522491277381,0.495740647292597
PONE2016_h3_target_Asia,3,Asia,20260731,Balanced_logistic,0.8563327032136107,0.8712030268600253,0.5597170785495562,0.7717391304347826,0.8913043478260869,0.6521739130434783,0.1955782765100358,0.5775951833113209
PONE2016_h3_target_Europe,3,Europe,20260731,HistGB,0.7042915931804822,0.6782673122876944,0.2240249365093635,0.5875220458553791,0.2738095238095238,0.9012345679012346,0.225475287988643,0.6429027879985254
PONE2016_h3_target_Europe,3,Europe,20260731,KELM_PBMSBAINGO,0.7000293944738389,0.7467320042974827,0.3057492304804414,0.6179453262786596,0.2976190476190476,0.9382716049382716,0.2212402674454457,0.629918584671535
PONE2016_h3_target_Europe,3,Europe,20260731,KELM_score_fusion,0.7000293944738389,0.7467320042974827,0.3057492304804414,0.6179453262786596,0.2976190476190476,0.9382716049382716,0.2203114348489324,0.6271199730917393
PONE2016_h3_target_Europe,3,Europe,20260731,KELM_risk_feature,0.6959141681363904,0.6717353554037675,0.2474641128818744,0.6102292768959435,0.3809523809523809,0.8395061728395061,0.2259693013425858,0.6440875178037718
PONE2016_h3_target_Europe,3,Europe,20260731,Full_PBMSBAINGO,0.7031158142269254,0.6846606169346559,0.2057143836152649,0.5813492063492063,0.2738095238095238,0.8888888888888888,0.2256713616448394,0.6434758596477552
PONE2016_h3_target_Europe,3,Europe,20260731,Uncertainty_gated_fusion,0.6959141681363904,0.6717353554037675,0.2474641128818744,0.6102292768959435,0.3809523809523809,0.8395061728395061,0.2259693013425858,0.6440875178037718
PONE2016_h3_target_Europe,3,Europe,20260731,Full_random_search,0.699294532627866,0.6911317278439255,0.2057143836152649,0.5813492063492063,0.2738095238095238,0.8888888888888888,0.2257354855438335,0.6437394597475454
PONE2016_h3_target_Europe,3,Europe,20260731,Balanced_logistic,0.7091416813639035,0.7118554167414453,0.3353540843402062,0.652336860670194,0.4404761904761904,0.8641975308641975,0.2157679125424065,0.6611578058351401
PONE2016_h3_target_North_America,3,North America,20260731,HistGB,0.7581513137068693,0.7425057484630788,0.2802966691779787,0.6096866096866097,0.2962962962962963,0.9230769230769232,0.2081986360141605,0.6053359530164972
PONE2016_h3_target_North_America,3,North America,20260731,KELM_PBMSBAINGO,0.7780943336498892,0.8162718030634761,0.4302555847219003,0.6783000949667617,0.3950617283950617,0.9615384615384616,0.1957389506067658,0.5779545792523921
PONE2016_h3_target_North_America,3,North America,20260731,KELM_score_fusion,0.7780943336498892,0.8162718030634761,0.4302555847219003,0.6783000949667617,0.3950617283950617,0.9615384615384616,0.1945478110522028,0.5743347881005619
PONE2016_h3_target_North_America,3,North America,20260731,KELM_risk_feature,0.756093700538145,0.7757237223019812,0.3203654967988298,0.6106362773029439,0.2469135802469135,0.9743589743589745,0.2119490364383209,0.6267612646025764
PONE2016_h3_target_North_America,3,North America,20260731,Full_PBMSBAINGO,0.7546691991136435,0.6889277292879623,0.1889540056899459,0.5664767331433999,0.2098765432098765,0.9230769230769232,0.2107609815075112,0.6109776039446839
PONE2016_h3_target_North_America,3,North America,20260731,Uncertainty_gated_fusion,0.756093700538145,0.7757237223019812,0.3203654967988298,0.6106362773029439,0.2469135802469135,0.9743589743589745,0.2119490364383209,0.6267612646025764
PONE2016_h3_target_North_America,3,North America,20260731,Full_random_search,0.7606837606837605,0.705813910239594,0.1381834009797528,0.5477207977207977,0.1851851851851851,0.9102564102564102,0.2090418801274414,0.6117344787356482
PONE2016_h3_target_North_America,3,North America,20260731,Balanced_logistic,0.7757201646090535,0.8210429428354262,0.4167300599845326,0.6837606837606838,0.4444444444444444,0.9230769230769232,0.2020315582146705,0.5888620021054498
