dataset,seed,method,fit_n,validation_n,test_n,test_positive,threshold_policy,threshold,validation_threshold_utility,fit_seconds,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,fpr,predicted_positive_rate,tp,fp,tn,fn,ap,auc
2year.arff,1,EasyEnsemble_reference,2800,1400,3052,120,triad,0.5074339643514945,0.46184671815269707,1.4398014000000074,0.7204974975175545,0.6083333333333333,0.8533424283765347,0.14512922465208747,0.23434991974317815,0.17120075046904315,0.37131230925737535,0.24184703653366627,0.5007280353472805,0.7308378808549341,0.1466575716234652,0.16480996068152032,73.0,430.0,2502.0,47.0,0.24398156118091768,0.7878993292405638
2year.arff,2,Balanced_logistic,2800,1400,3052,120,triad,0.5519270922924556,0.15179187966025065,0.09793960000000368,0.6163786921469525,0.4666666666666667,0.8141200545702592,0.09317803660565724,0.1553398058252427,0.11093502377179082,0.2590194264569843,0.13722722462985187,0.3735756017328216,0.6403933606184629,0.1858799454297408,0.19692005242463959,56.0,545.0,2387.0,64.0,0.1219472113375975,0.6816678035470669
2year.arff,2,Random_forest,2800,1400,3052,120,triad,0.1493932743345941,0.390862725023247,0.6418113000000005,0.6455500596318442,0.48333333333333334,0.8622100954979536,0.12554112554112554,0.1993127147766323,0.14735772357723578,0.3078556263269639,0.18737186287987448,0.4274199035051504,0.6727717144156434,0.1377899045020464,0.15137614678899083,58.0,404.0,2528.0,62.0,0.1951584540876013,0.7467471009549795
2year.arff,2,Extra_trees,2800,1400,3052,120,triad,0.257466531630098,0.0817558176740664,0.308443699999998,0.5211532669027952,0.3333333333333333,0.8148021828103683,0.0686106346483705,0.11379800853485063,0.08156606851549755,0.1881467544684854,0.07323808477505432,0.27095009185729046,0.5740677580718508,0.18519781718963166,0.19102228047182176,40.0,543.0,2389.0,80.0,0.09009541804724247,0.650255798090041
2year.arff,2,HistGB_fair,2800,1400,3052,120,triad,0.003332036886320979,0.5598768741008405,2.945934699999995,0.7373188958388238,0.5916666666666667,0.9188267394270123,0.2297734627831715,0.331002331002331,0.2617994100294985,0.4499366286438531,0.32890509362761183,0.5633700767039154,0.7552467030468395,0.08117326057298772,0.10124508519003932,71.0,238.0,2694.0,49.0,0.4262033830268735,0.8417220895861754
2year.arff,2,Balanced_forest_reference,2800,1400,3052,120,triad,0.4910813080168776,0.3264099917116856,0.23990100000000325,0.6199007533996747,0.475,0.8090040927694406,0.09238249594813615,0.1546811397557666,0.11012364760432766,0.259799453053783,0.1374374662021498,0.37518876306988064,0.6420020463847202,0.19099590723055934,0.20216251638269986,57.0,560.0,2372.0,63.0,0.16016480581561654,0.7064333219645293
2year.arff,2,EasyEnsemble_reference,2800,1400,3052,120,triad,0.5149592584184877,0.5019385627756208,1.4475360999999936,0.6008179962898558,0.4083333333333333,0.8840381991814461,0.12596401028277635,0.19253438113948917,0.14618138424821003,0.28193325661680096,0.17039125681258743,0.3947399276407609,0.6461857662573898,0.11596180081855388,0.12745740498034075,49.0,340.0,2592.0,71.0,0.10859948032543486,0.7181844020009096
2year.arff,3,Balanced_logistic,2800,1400,3052,120,triad,0.6922160027362962,0.3373536223751723,0.09406869999999401,0.5480545609043485,0.3333333333333333,0.9010914051841746,0.12121212121212122,0.17777777777777776,0.1388888888888889,0.2469135802469136,0.14671516821356081,0.3532164078309055,0.617212369258754,0.09890859481582538,0.10812581913499344,40.0,290.0,2642.0,80.0,0.13604524425989403,0.7298658481127784
2year.arff,3,Random_forest,2800,1400,3052,120,triad,0.1798379455597471,0.48979366957113013,0.6416029000000094,0.6905311141761052,0.525,0.9082537517053206,0.1897590361445783,0.27876106194690264,0.21754143646408838,0.3879310344827586,0.2704340948917444,0.5052147048595969,0.7166268758526604,0.0917462482946794,0.10878112712975098,63.0,269.0,2663.0,57.0,0.3456483881768323,0.8168897794452024
2year.arff,3,Extra_trees,2800,1400,3052,120,triad,0.29305644357123367,0.3408689168488126,0.35147940000001654,0.580110306112419,0.38333333333333336,0.8778990450204639,0.11386138613861387,0.17557251908396948,0.13248847926267282,0.26018099547511314,0.14981315062472822,0.3694228035980458,0.6306161891768987,0.12210095497953616,0.13237221494102228,46.0,358.0,2574.0,74.0,0.11314762496366283,0.7274613460663937
2year.arff,3,HistGB_fair,2800,1400,3052,120,triad,0.015681483935713583,0.608740675588846,2.949451400000015,0.7314322789688729,0.55,0.9727148703956344,0.4520547945205479,0.49624060150375937,0.46874999999999994,0.5271565495207667,0.47600687837131056,0.6338509676929843,0.7613574351978172,0.027285129604365622,0.04783748361730013,66.0,80.0,2852.0,54.0,0.5549277314268108,0.8845327421555254
2year.arff,3,Balanced_forest_reference,2800,1400,3052,120,triad,0.5485520956399438,0.4398364247861118,0.27281230000002665,0.6521229367941618,0.475,0.895293315143247,0.1565934065934066,0.23553719008264465,0.18083756345177665,0.3376777251184833,0.22205121500090258,0.4553765911615945,0.6851466575716234,0.10470668485675307,0.11926605504587157,57.0,307.0,2625.0,63.0,0.26357324056192,0.7791922464756708
2year.arff,3,EasyEnsemble_reference,2800,1400,3052,120,triad,0.510648298080138,0.441765985996962,1.4144277999999986,0.7327716543425467,0.6166666666666667,0.8707366984993179,0.16335540838852097,0.25828970331588136,0.19151138716356106,0.3965702036441586,0.2664458059973971,0.523016516382302,0.7437016825829923,0.12926330150068213,0.14842726081258192,74.0,379.0,2553.0,46.0,0.20597177114930101,0.8231667803547067
2year.arff,4,Balanced_logistic,2800,1400,3052,120,triad,0.5655353304845907,0.35001590094658147,0.11351910000001908,0.6425403624100647,0.5,0.8257162346521146,0.10507880910683012,0.17366136034732274,0.12479201331114807,0.2854424357754519,0.16232319240466658,0.4061880425380814,0.6628581173260573,0.1742837653478854,0.18709043250327653,60.0,511.0,2421.0,60.0,0.11644308233084757,0.7205889040472941
2year.arff,4,Random_forest,2800,1400,3052,120,triad,0.18191655626505096,0.4929860354916121,0.6850887999999884,0.6704643989295208,0.5,0.8990450204638472,0.16853932584269662,0.25210084033613445,0.194300518134715,0.35885167464114837,0.2416070256269435,0.4771119940747815,0.6995225102319236,0.1009549795361528,0.11664482306684142,60.0,296.0,2636.0,60.0,0.20283995340158992,0.8111527967257844
2year.arff,4,Extra_trees,2800,1400,3052,120,triad,0.251085973744291,0.3665359390536472,0.32352829999999244,0.5724335730400767,0.39166666666666666,0.8366302864938608,0.08935361216730038,0.1455108359133127,0.10566546762589928,0.23359840954274355,0.11747979398909718,0.33765339709435804,0.6141484765802637,0.16336971350613916,0.17234600262123198,47.0,479.0,2453.0,73.0,0.07395315052172712,0.6687841064120055
2year.arff,4,HistGB_fair,2800,1400,3052,120,triad,0.016895623346974836,0.6640552434074508,2.969586300000003,0.7511549391505573,0.5833333333333334,0.9672578444747613,0.42168674698795183,0.48951048951048953,0.4464285714285715,0.541795665634675,0.47184531469077173,0.6433089109216599,0.7752955889040474,0.03274215552523874,0.05439056356487549,70.0,96.0,2836.0,50.0,0.5409607128261,0.8843849477035015
2year.arff,4,Balanced_forest_reference,2800,1400,3052,120,triad,0.5141446976090014,0.381882716518822,0.2615028000000166,0.6772865202175478,0.5416666666666666,0.846862210095498,0.1264591439688716,0.20504731861198738,0.14935661764705882,0.32696177062374243,0.2017755501856262,0.45234639630767176,0.6942644383810823,0.15313778990450205,0.16841415465268678,65.0,449.0,2483.0,55.0,0.13144570424484758,0.7567971236925877
2year.arff,4,EasyEnsemble_reference,2800,1400,3052,120,triad,0.5117403196459148,0.35001590094658147,1.4838352999999813,0.6502767277449328,0.5083333333333333,0.8318553888130968,0.11010830324909747,0.1810089020771513,0.13056506849315067,0.2949709864603481,0.1715305256564204,0.41704150636765297,0.6700943610732151,0.16814461118690313,0.18152031454783749,61.0,493.0,2439.0,59.0,0.10551057089254841,0.7882759208731241
2year.arff,5,Balanced_logistic,2800,1400,3052,120,triad,0.608003065764737,0.3596611616805431,0.07232059999998341,0.6838785411363851,0.5583333333333333,0.8376534788540245,0.12338858195211787,0.20211161387631976,0.14616055846422338,0.32746823069403713,0.20123479846878292,0.4548697039096206,0.697993406093679,0.16234652114597545,0.17791612057667103,67.0,476.0,2456.0,53.0,0.13505273376256582,0.747518758526603
2year.arff,5,Random_forest,2800,1400,3052,120,triad,0.26025699365457433,0.6017828271894736,0.6857641000000001,0.4930450806659518,0.25,0.9723738062755798,0.2702702702702703,0.25974025974025977,0.26595744680851063,0.25380710659898476,0.23085922539134202,0.3828601496075462,0.6111869031377899,0.02762619372442019,0.03636959370904325,30.0,81.0,2851.0,90.0,0.2710508276456955,0.790862323783538
2year.arff,5,Extra_trees,2800,1400,3052,120,triad,0.2807909655956342,0.40697096832249235,0.36462589999999295,0.5707528954522451,0.375,0.8686903137789904,0.10465116279069768,0.16363636363636364,0.12228260869565219,0.24725274725274723,0.1361320240244472,0.3539583670048469,0.6218451568894952,0.13130968622100955,0.14089121887287026,45.0,385.0,2547.0,75.0,0.11373539812916998,0.7095711118690313
2year.arff,5,HistGB_fair,2800,1400,3052,120,triad,0.0909614168461158,0.7270460133635395,4.270906299999979,0.6304029764266547,0.4,0.9935197817189632,0.7164179104477612,0.5133689839572193,0.6185567010309279,0.43875685557586835,0.5219508456794917,0.5919550163148521,0.6967598908594816,0.006480218281036835,0.021952817824377458,48.0,19.0,2913.0,72.0,0.5553361727418595,0.8811505229649841
2year.arff,5,Balanced_forest_reference,2800,1400,3052,120,triad,0.5493646694796063,0.5166617923457425,0.2915798999999879,0.5801984888758853,0.375,0.897680763983629,0.13043478260869565,0.19354838709677416,0.15000000000000002,0.27272727272727276,0.16736838778201632,0.3833618332001087,0.6363403819918145,0.10231923601637108,0.11304062909567497,45.0,300.0,2632.0,75.0,0.18548042281870802,0.7411579126875854
2year.arff,5,EasyEnsemble_reference,2800,1400,3052,120,triad,0.5110500890760236,0.40685774749446507,1.4985349000000099,0.6259644673020132,0.45,0.8707366984993179,0.12471131639722864,0.19529837251356238,0.14578833693304535,0.2957283680175246,0.17865269134880812,0.4121319733632484,0.6603683492496589,0.12926330150068213,0.14187418086500656,54.0,379.0,2553.0,66.0,0.11011361021252002,0.7313537403365166
2year.arff,6,Balanced_logistic,2800,1400,3052,120,triad,0.5479572948131087,0.25774762912195415,0.06984190000000012,0.6235989298292774,0.48333333333333334,0.8045702592087313,0.0919175911251981,0.15446071904127828,0.10968229954614221,0.261026102610261,0.13816804602245544,0.3773457353488944,0.6439517962710323,0.19542974079126876,0.2067496723460026,58.0,573.0,2359.0,62.0,0.09943315202020929,0.6821793997271486
2year.arff,6,Random_forest,2800,1400,3052,120,triad,0.13818346873509785,0.381882716518822,0.6383984999999939,0.7161173164461615,0.6,0.854706684856753,0.14457831325301204,0.23300970873786409,0.17045454545454547,0.3680981595092025,0.23915464873103218,0.4968390538709202,0.7273533424283765,0.14529331514324692,0.16317169069462648,72.0,426.0,2506.0,48.0,0.2735531257650014,0.8277910413824465
2year.arff,6,Extra_trees,2800,1400,3052,120,triad,0.20514028826893216,0.05422822507532557,0.3554988999999864,0.666331202546481,0.575,0.772169167803547,0.09362279511533243,0.16102683780630103,0.11245110821382007,0.28348397699260475,0.15765382526321398,0.4121243463556628,0.6735845839017736,0.22783083219645292,0.24148099606815204,69.0,668.0,2264.0,51.0,0.11924922605198839,0.7440427467030468
2year.arff,6,HistGB_fair,2800,1400,3052,120,triad,0.0173715461921825,0.6017828271894736,4.714482800000013,0.6928896495069149,0.49166666666666664,0.9764665757162346,0.4609375,0.4758064516129032,0.4667721518987341,0.4851973684210526,0.4538877050958938,0.6017630567191049,0.7340666211914506,0.02353342428376535,0.04193971166448231,59.0,69.0,2863.0,61.0,0.49474983749152246,0.8587653478854024
2year.arff,6,Balanced_forest_reference,2800,1400,3052,120,triad,0.47100680028129405,0.2400070365473382,0.321018400000014,0.699639353597494,0.6,0.8158253751705321,0.11764705882352941,0.19672131147540983,0.14018691588785048,0.3296703296703297,0.20184266411780646,0.4622963627430369,0.707912687585266,0.18417462482946795,0.20052424639580602,72.0,540.0,2392.0,48.0,0.22175466052371884,0.8006991814461119
2year.arff,6,EasyEnsemble_reference,2800,1400,3052,120,triad,0.5081552193185239,0.3500662277501414,1.4316324999999779,0.7195935768688116,0.6166666666666667,0.839699863574352,0.13602941176470587,0.22289156626506024,0.16114982578397208,0.361328125,0.23175183203197172,0.49324865623080555,0.7281832651205093,0.16030013642564803,0.1782437745740498,74.0,470.0,2462.0,46.0,0.1557662989451379,0.7646288085493406
2year.arff,7,Balanced_logistic,2800,1400,3052,120,triad,0.608608115836741,0.2948463357395044,0.11260880000000384,0.6195567882893513,0.45,0.8530013642564802,0.11134020618556702,0.1785123966942149,0.13106796116504854,0.27979274611398963,0.1610769457914937,0.3954259881755291,0.6515006821282401,0.1469986357435198,0.1589121887287025,54.0,431.0,2501.0,66.0,0.1267796032462762,0.717118576625739
2year.arff,7,Random_forest,2800,1400,3052,120,triad,0.1889163317328617,0.4929860354916121,0.722890499999977,0.6580581939542175,0.475,0.9116643929058663,0.18037974683544303,0.26146788990825687,0.20592485549132947,0.3580402010050251,0.24666367565380365,0.4744727413476364,0.6933321964529331,0.0883356070941337,0.10353866317169069,57.0,259.0,2673.0,63.0,0.2321943235957705,0.7882048658481128
2year.arff,7,Extra_trees,2800,1400,3052,120,triad,0.2654015795827757,0.3279499764104585,0.4002306999999803,0.6053915896406555,0.44166666666666665,0.8298090040927695,0.09601449275362318,0.15773809523809523,0.1138316151202749,0.2567829457364341,0.13707680637716937,0.3689880046954463,0.6357378353797181,0.17019099590723055,0.18086500655307994,53.0,499.0,2433.0,67.0,0.10016914567447407,0.6965097771714415
2year.arff,7,HistGB_fair,2800,1400,3052,120,triad,0.007914459470634527,0.6340673977947298,4.187477300000012,0.7337910432365278,0.5666666666666667,0.9502046384720327,0.3177570093457944,0.4071856287425149,0.34836065573770497,0.48991354466858794,0.39340687584974426,0.596113448332157,0.7584356525693496,0.049795361527967257,0.07011795543905636,68.0,146.0,2786.0,52.0,0.4497613406313124,0.8704894270122783
2year.arff,7,Balanced_forest_reference,2800,1400,3052,120,triad,0.5636479606188468,0.4457905787562075,0.3102844999999945,0.6315786107918971,0.45,0.8864256480218281,0.13953488372093023,0.21301775147928997,0.1618705035971223,0.31141868512110726,0.19649776474579686,0.4279609542770271,0.6682128240109141,0.1135743519781719,0.12680209698558323,54.0,333.0,2599.0,66.0,0.16104717551262981,0.7391456343792633
2year.arff,7,EasyEnsemble_reference,2800,1400,3052,120,triad,0.5100870147654414,0.43159607933569333,1.4737937999999815,0.6748924088540904,0.5333333333333333,0.8540245566166439,0.13008130081300814,0.2091503267973856,0.15325670498084296,0.32921810699588483,0.20473046759634808,0.4534720472602183,0.6936789449749886,0.14597544338335608,0.16120576671035386,64.0,428.0,2504.0,56.0,0.13334652009155612,0.7610106866757617
2year.arff,8,Balanced_logistic,2800,1400,3052,120,triad,0.6639281606084148,0.4929860354916121,0.1454810999999836,0.4942024042546513,0.275,0.888130968622101,0.09141274238227147,0.13721413721413722,0.1054987212276215,0.19619500594530326,0.09817447128606506,0.28836071449811473,0.5815654843110505,0.11186903137789904,0.11828309305373526,33.0,328.0,2604.0,87.0,0.10710327120677358,0.6931133469758982
2year.arff,8,Random_forest,2800,1400,3052,120,triad,0.17248083189198085,0.48100147718812986,0.6789324000000079,0.7075548111793895,0.5583333333333333,0.8966575716234653,0.1810810810810811,0.27346938775510204,0.209375,0.39411764705882363,0.27092249882937613,0.5137932761264394,0.7274954524783993,0.10334242837653479,0.12123197903014417,67.0,303.0,2629.0,53.0,0.2777927072790709,0.8263571509777171
2year.arff,8,Extra_trees,2800,1400,3052,120,triad,0.26405730452921267,0.39399161268561766,0.38757930000002716,0.6590874877491633,0.525,0.8274215552523875,0.11072056239015818,0.18287373004354138,0.13146911519198665,0.3002859866539561,0.17586951926435193,0.424318763486906,0.6762107776261937,0.17257844474761255,0.186435124508519,63.0,506.0,2426.0,57.0,0.09928641870016941,0.732318667576171
2year.arff,8,HistGB_fair,2800,1400,3052,120,triad,0.0038583169968856783,0.5342761013545708,3.525872200000009,0.7854839229282276,0.675,0.9140518417462483,0.24324324324324326,0.35761589403973515,0.27892561983471076,0.4981549815498155,0.36719723615731287,0.609618308422009,0.7945259208731241,0.08594815825375171,0.10910878112712975,81.0,252.0,2680.0,39.0,0.48482707544010695,0.879861584811278
2year.arff,8,Balanced_forest_reference,2800,1400,3052,120,triad,0.5415291139240505,0.4457905787562075,0.2713568000000066,0.7126918975204284,0.5833333333333334,0.8707366984993179,0.155902004454343,0.2460456942003515,0.1826722338204593,0.3767491926803014,0.2491352565070512,0.5020491984442316,0.7270350159163257,0.12926330150068213,0.14711664482306683,70.0,379.0,2553.0,50.0,0.1958341714978274,0.7863489085948159
2year.arff,8,EasyEnsemble_reference,2800,1400,3052,120,triad,0.514119131325733,0.390862725023247,1.4099970999999982,0.7350062566825112,0.6333333333333333,0.8530013642564802,0.14990138067061143,0.2424242424242424,0.17690875232774675,0.38500506585612965,0.2539568832551499,0.5157596393081454,0.7431673487949068,0.1469986357435198,0.16612057667103539,76.0,431.0,2501.0,44.0,0.14983028279126864,0.812556844020009
2year.arff,9,Balanced_logistic,2800,1400,3052,120,triad,0.6251653953792454,0.32457531681189183,0.09055119999999306,0.6426133440561846,0.475,0.8693724420190996,0.12954545454545455,0.20357142857142857,0.15159574468085105,0.3097826086956521,0.19054083836778707,0.4285115348751494,0.6721862210095497,0.13062755798090042,0.14416775884665792,57.0,383.0,2549.0,63.0,0.15718363790301,0.7257503410641201
2year.arff,9,Random_forest,2800,1400,3052,120,triad,0.1857445575163164,0.4675438070815084,0.7520625999999879,0.6750271582632108,0.5,0.9113233287858117,0.1875,0.2727272727272727,0.21428571428571427,0.375,0.26093997183862383,0.4917311278432169,0.7056616643929059,0.08867667121418826,0.10484927916120576,60.0,260.0,2672.0,60.0,0.2847950583734178,0.8164279217826285
2year.arff,9,Extra_trees,2800,1400,3052,120,triad,0.26542130441703854,0.2294668495367083,0.36807640000000674,0.6559839295827683,0.5083333333333333,0.8465211459754434,0.11937377690802348,0.19334389857369255,0.1409426987060998,0.3077699293642785,0.18471838169038052,0.429964076459701,0.6774272396543883,0.1534788540245566,0.16743119266055045,61.0,450.0,2482.0,59.0,0.12595119665927826,0.7480786721236926
2year.arff,9,HistGB_fair,2800,1400,3052,120,triad,0.002618784447257662,0.5969253420144514,3.6820802000000015,0.7617056803180814,0.6333333333333333,0.9160982264665757,0.2360248447204969,0.3438914027149321,0.26988636363636365,0.47381546134663344,0.34759774365694557,0.5864312598610352,0.7747157798999544,0.08390177353342429,0.10550458715596331,76.0,246.0,2686.0,44.0,0.5424077646574094,0.864400011368804
2year.arff,9,Balanced_forest_reference,2800,1400,3052,120,triad,0.5275372925457101,0.40685774749446507,0.25569509999999696,0.6409370981630943,0.4666666666666667,0.8802864938608458,0.1375921375921376,0.2125237191650854,0.16018306636155608,0.3156708004509583,0.19835055098365878,0.43353225053034955,0.6734765802637562,0.11971350613915416,0.1333551769331586,56.0,351.0,2581.0,64.0,0.20861787595208472,0.7862394838562983
2year.arff,9,EasyEnsemble_reference,2800,1400,3052,120,triad,0.5169242433977695,0.48100147718812986,1.4343694000000085,0.6726228923047353,0.5,0.904843110504775,0.17699115044247787,0.261437908496732,0.20325203252032523,0.36630036630036633,0.25040016632422946,0.4838669589194758,0.7024215552523875,0.0951568894952251,0.11107470511140236,60.0,279.0,2653.0,60.0,0.18389578534524897,0.805543713051387
2year.arff,10,Balanced_logistic,2800,1400,3052,120,triad,0.6191997351144396,0.3443928427138409,0.09047010000000455,0.6534052196625844,0.49166666666666664,0.8683492496589359,0.13258426966292136,0.2088495575221239,0.15526315789473688,0.3189189189189189,0.19826396459094597,0.4390725922083139,0.6800079581628012,0.13165075034106413,0.14580602883355176,59.0,386.0,2546.0,61.0,0.18753338422923632,0.7149528194633924
2year.arff,10,Random_forest,2800,1400,3052,120,triad,0.1781772032331002,0.5019385627756208,0.6443769999999915,0.6413449374445952,0.45,0.9140518417462483,0.17647058823529413,0.25352112676056343,0.20089285714285715,0.3435114503816794,0.23557264533051642,0.45930665023435036,0.6820259208731242,0.08594815825375171,0.10026212319790301,54.0,252.0,2680.0,66.0,0.2752967613121474,0.8266129490677581
2year.arff,10,Extra_trees,2800,1400,3052,120,triad,0.22767564402423668,0.18652314810573373,0.3471979999999917,0.6034942589621486,0.45,0.8093451568894953,0.08809135399673736,0.14733969986357434,0.10497667185069984,0.24702653247941447,0.12580984022707017,0.3578384183757493,0.6296725784447477,0.19065484311050476,0.2008519003931848,54.0,559.0,2373.0,66.0,0.1250646856517851,0.7091206230104593
2year.arff,10,HistGB_fair,2800,1400,3052,120,triad,0.0259071003126072,0.5946839606886916,3.068534600000021,0.6926475919800499,0.49166666666666664,0.9757844474761255,0.45384615384615384,0.472,0.46093749999999994,0.48360655737704916,0.4498803489081217,0.5998470954018496,0.7337255570713961,0.024215552523874487,0.04259501965923984,59.0,71.0,2861.0,61.0,0.5489965374562187,0.8805707139608913
2year.arff,10,Balanced_forest_reference,2800,1400,3052,120,triad,0.49289138537271465,0.4372271444046444,0.26501989999999864,0.6460605777500923,0.48333333333333334,0.8635743519781719,0.12663755458515283,0.20069204152249132,0.1485655737704918,0.30916844349680167,0.18878557296013268,0.4287180431566102,0.6734538426557526,0.1364256480218281,0.15006553079947577,58.0,400.0,2532.0,62.0,0.17376154844274871,0.7838804570259209
2year.arff,10,EasyEnsemble_reference,2800,1400,3052,120,triad,0.5098290687532461,0.4293660602708119,1.4306536999999935,0.6903479294937104,0.5333333333333333,0.8935879945429741,0.1702127659574468,0.25806451612903225,0.19704433497536947,0.37383177570093457,0.2524547116886231,0.4936735333661448,0.7134606639381538,0.10641200545702592,0.12319790301441677,64.0,312.0,2620.0,56.0,0.24368219156570767,0.774911891768986
3year.arff,1,Balanced_logistic,2800,1400,3151,149,triad,0.5830548356703488,0.3686785703897494,0.07938659999999231,0.6107918836163015,0.4563758389261745,0.8174550299800133,0.11038961038961038,0.17777777777777778,0.13011863758132414,0.28052805280528054,0.14655530537718553,0.3795444860905905,0.6369154344530938,0.18254497001998668,0.19549349412884798,68.0,548.0,2454.0,81.0,0.10074485141686934,0.6976087530013548
3year.arff,1,Random_forest,2800,1400,3151,149,triad,0.21915588062439847,0.551114051921563,0.659220299999987,0.6958645825343123,0.5436241610738255,0.8907395069953364,0.1980440097799511,0.2903225806451613,0.226890756302521,0.4029850746268656,0.27431944338132747,0.5102331664765858,0.717181834034581,0.10926049300466356,0.12980006347191367,81.0,328.0,2674.0,68.0,0.2617325932856764,0.8233034800066175
3year.arff,1,Extra_trees,2800,1400,3151,149,triad,0.3224602821325001,0.4479160349837656,0.35345910000000913,0.6389139854127519,0.48322147651006714,0.8447701532311792,0.13382899628252787,0.2096069868995633,0.15645371577574968,0.3174603174603175,0.18501221227653353,0.4226962502288051,0.6639958148706232,0.1552298467688208,0.170739447794351,72.0,466.0,2536.0,77.0,0.12084863723339428,0.7506896968016848
3year.arff,1,HistGB_fair,2800,1400,3151,149,triad,0.012688786193395578,0.6393532538919158,3.165749699999992,0.7473391461114068,0.5973154362416108,0.9350433044636909,0.31338028169014087,0.41108545034642036,0.34630350194552534,0.5056818181818182,0.39457525942649335,0.6040252650195279,0.7661793703526508,0.06495669553630913,0.0901301174230403,89.0,195.0,2807.0,60.0,0.5332262283239241,0.895852429476546
3year.arff,1,Balanced_forest_reference,2800,1400,3151,149,triad,0.6119572433192685,0.4996673544382082,0.2907016999999996,0.620394085499449,0.42953020134228187,0.8960692871419054,0.1702127659574468,0.2438095238095238,0.1935874168179068,0.3292181069958848,0.21318506482383318,0.43454093169481445,0.6627997442420936,0.1039307128580946,0.1193271977150111,64.0,312.0,2690.0,85.0,0.2151664953312236,0.7964913771132445
3year.arff,1,EasyEnsemble_reference,2800,1400,3151,149,triad,0.5169801266336558,0.4996673544382082,1.643708800000013,0.6333506338595967,0.44966442953020136,0.8920719520319786,0.17135549872122763,0.24814814814814815,0.19556333917104496,0.33941236068895647,0.22001220573084326,0.4452238266540074,0.6708681907810901,0.10792804796802132,0.12408759124087591,67.0,324.0,2678.0,82.0,0.17592343856919235,0.823918282666142
3year.arff,2,Balanced_logistic,2800,1400,3151,149,triad,0.573432685488956,0.28317477506672356,0.08342550000000415,0.5825095815115021,0.4161073825503356,0.8154563624250499,0.10064935064935066,0.16209150326797386,0.11863758132414849,0.25577557755775576,0.12393378253778552,0.3477485147942151,0.6157818724876928,0.18454363757495004,0.19549349412884798,62.0,554.0,2448.0,87.0,0.09903024001843157,0.6999628882758251
3year.arff,2,Random_forest,2800,1400,3151,149,triad,0.2129739345319575,0.5082373607432688,0.7048420999999792,0.6337493837584225,0.4429530201342282,0.9067288474350433,0.1907514450867052,0.26666666666666666,0.21526418786692758,0.35031847133757965,0.237392562783448,0.45684345043634655,0.6748409337846357,0.09327115256495669,0.10980641066328149,66.0,280.0,2722.0,83.0,0.23645618010761366,0.7949856695089179
3year.arff,2,Extra_trees,2800,1400,3151,149,triad,0.29154063136608843,0.3895621121599219,0.3472792000000027,0.5846472385356469,0.4161073825503356,0.82145236508994,0.10367892976588629,0.16599732262382866,0.12199921290830382,0.25963149078726966,0.12858648774575196,0.3529076287067793,0.6187798738201378,0.17854763491005995,0.1897810218978102,62.0,536.0,2466.0,87.0,0.10219010292829003,0.7113467978841845
3year.arff,2,HistGB_fair,2800,1400,3151,149,triad,0.01003297978021421,0.5658770788064432,3.142629900000003,0.7014994387450612,0.5234899328859061,0.9400399733510992,0.3023255813953488,0.3832923832923833,0.33022861981371715,0.45667447306791575,0.35883282792926496,0.5610250776401607,0.7317649531185026,0.05996002664890073,0.08187876864487464,78.0,180.0,2822.0,71.0,0.4433450191221288,0.8658891834973552
3year.arff,2,Balanced_forest_reference,2800,1400,3151,149,triad,0.5593219690576652,0.47204654638221694,0.3255075000000147,0.6066546089625611,0.4228187919463087,0.8704197201865423,0.13938053097345132,0.2096505823627288,0.1609606540623403,0.3005725190839695,0.17756150840208113,0.40278869816822216,0.6466192560664256,0.12958027981345768,0.1434465249127261,63.0,389.0,2613.0,86.0,0.18361622029761027,0.7652974079919874
3year.arff,2,EasyEnsemble_reference,2800,1400,3151,149,triad,0.5169880502881083,0.5204425731930281,1.6421109999999999,0.5921324504735558,0.38926174496644295,0.9007328447701533,0.16292134831460675,0.22970297029702974,0.18436109345200255,0.3046218487394959,0.19443411543970882,0.40851066365165656,0.644997294868298,0.09926715522984676,0.11298000634719137,58.0,298.0,2704.0,91.0,0.1346395843822351,0.7757065759292463
3year.arff,3,Balanced_logistic,2800,1400,3151,149,triad,0.5484056958456199,0.2245575190079473,0.07875549999999976,0.622081873472604,0.47651006711409394,0.8121252498334444,0.11181102362204724,0.18112244897959184,0.1320193380438825,0.2883834281072299,0.15272346426246175,0.3895234607961675,0.6443176584737691,0.18787475016655564,0.20152332592827674,71.0,564.0,2438.0,78.0,0.14760192203164907,0.7142285456228286
3year.arff,3,Random_forest,2800,1400,3151,149,triad,0.18481793441483937,0.44453794940352725,0.6828337999999974,0.7251911437388606,0.610738255033557,0.8610926049300467,0.17913385826771652,0.2770167427701674,0.20861989912883996,0.4121376811594203,0.27233557889845084,0.523202473811052,0.7359154299818018,0.13890739506995337,0.1612186607426214,91.0,417.0,2585.0,58.0,0.3102663808380276,0.8178686244964208
3year.arff,3,Extra_trees,2800,1400,3151,149,triad,0.27817358507789874,0.21440870705283832,0.3362100999999882,0.6640338385225989,0.5637583892617449,0.782145236508994,0.11382113821138211,0.189402480270575,0.13544018058690746,0.3148425787106447,0.173359142694007,0.4244003411297154,0.6729518128853695,0.217854763491006,0.2342113614725484,84.0,654.0,2348.0,65.0,0.12774694390518762,0.7453666235932197
